itemID,WeekGroup,count,count_diff1,count_diff2,count_diff3,count_diff4,count_diff5,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,cluster,simulationPrice,brand,manufacturer,customerRating,category1,category2,category3,recommendedRetailPrice
5044,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,32.62,88,51,5.0,5,28,4,33.52
5045,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,23.98,88,51,0.0,5,28,4,38.61
5046,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,49.06,0,51,3.67,5,28,4,57.7
5047,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14.01,0,100,5.0,5,30,4,49.99
5048,11,,0.056752278376139186,0.05115990057995029,0.0871996685998343,0.2833471416735708,0.00020712510356255177,0,0,0,0,5.0,1.11,0,110,0.0,5,15,4,4.67
5049,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,31.44,0,136,3.8,5,28,4,36.74
5050,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.33,0,136,0.0,5,28,4,14.24
5051,11,,0.00020712510356255177,0.0,0.103976801988401,0.0,0.0,0,0,0,0,4.0,22.77,0,136,0.0,5,28,4,32.99
5052,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,3.61,0,136,2.75,5,28,4,21.49
5053,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13.84,89,100,4.0,5,28,4,9.28
5054,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14.29,0,145,1.0,5,28,4,29.3
5055,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.46,88,51,0.0,5,28,4,12.65
5056,11,,0.0,0.2918392709196354,0.0,0.0,0.0,0,0,0,0,2.0,5.47,0,106,5.0,5,21,4,4.16
5057,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,94.14,0,100,5.0,5,30,4,118.62
5058,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.68,0,56,0.0,5,28,4,4.42
5059,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.44,0,99,5.0,5,28,4,9.29
5060,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.66,0,99,0.0,5,28,4,8.91
5061,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.35,0,146,0.0,5,21,4,14.53
5062,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,39.15,0,45,1.0,5,28,4,16.42
5063,11,,0.0004142502071251035,0.0004142502071251035,0.0004142502071251035,0.04701739850869925,0.0,0,0,0,0,4.0,7.22,0,45,0.0,5,28,4,10.95
5064,11,,0.007456503728251864,0.0,0.0,0.0,0.0,0,0,0,0,4.0,15.5,0,125,5.0,5,30,4,36.89
5065,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,26.15,0,147,3.5,5,21,4,9.1
5066,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.54,0,147,0.0,5,28,4,6.0
5067,11,,0.0,0.0,0.00020712510356255177,0.007042253521126761,0.0,0,0,0,0,2.0,15.79,0,51,2.5,5,28,4,47.14
5068,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,38.72,0,51,5.0,5,28,4,36.95
5069,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,51.36,89,100,5.0,5,30,4,81.27
5070,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.34,0,100,5.0,5,21,4,4.56
5071,11,,0.0656586578293289,0.0,0.0,0.0,0.0,0,0,0,0,4.0,4.87,89,100,0.0,5,30,4,18.85
5072,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,232.22,0,122,0.0,5,30,4,138.62
5073,11,,0.028790389395194696,0.0,0.0,0.0,0.0,0,0,0,0,4.0,9.89,0,45,3.0,5,28,4,9.31
5074,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,9.52,0,45,0.0,5,15,4,10.0
5075,11,,0.0,0.0,0.0,0.08243579121789561,0.0,0,0,0,0,2.0,12.32,88,51,5.0,5,28,4,11.61
5076,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,38.27,88,51,5.0,5,28,4,17.29
5077,11,,0.0,0.0,0.0,0.07663628831814416,0.0,0,0,0,0,4.0,11.92,88,51,5.0,5,28,4,11.48
5078,11,,0.0,0.0,0.0,0.0,0.005592377796188898,0,0,0,0,4.0,3.27,88,51,5.0,5,28,4,11.64
5079,11,,0.0,0.0,0.0,0.0006213753106876553,0.0004142502071251035,0,0,0,0,4.0,14.55,88,51,5.0,5,28,4,16.83
5080,11,,0.0,0.0,0.002071251035625518,0.04660314830157415,0.0006213753106876553,0,0,0,0,4.0,13.76,88,51,5.0,5,28,4,18.79
5081,11,,0.0,0.0,0.0,0.0,0.0010356255178127587,0,0,0,0,4.0,52.67,88,51,5.0,5,28,4,28.91
5082,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,65.45,89,100,0.0,5,21,4,33.89
5083,11,,0.0,0.0008285004142502071,0.002899751449875725,0.031068765534382762,0.0008285004142502071,0,0,0,0,4.0,0.42,89,100,5.0,5,28,4,10.02
5084,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10.21,0,100,0.0,5,28,4,25.49
5085,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14.75,95,135,0.0,5,28,4,45.47
5086,11,,0.00020712510356255177,0.0,0.0,0.0,0.0,0,0,0,0,2.0,1.82,91,66,5.0,5,28,4,6.55
5087,11,,0.0,0.0004142502071251035,0.0,0.0014498757249378623,0.0010356255178127587,0,0,0,0,4.0,25.45,91,66,0.0,5,28,4,13.56
5088,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15.22,0,66,4.67,5,28,4,11.99
5089,11,,0.0006213753106876553,0.0022783761391880694,0.0,0.0,0.0,0,0,0,0,4.0,25.7,0,80,4.57,5,21,4,15.15
5090,11,,0.003935376967688484,0.0996271748135874,0.0,0.0,0.0,0,0,0,0,4.0,89.01,88,51,5.0,5,28,4,73.18
5091,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,109.84,88,51,4.75,5,28,4,72.14
5092,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,70.68,88,51,5.0,5,28,4,62.28
5093,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,7.83,90,80,4.4,5,21,4,10.35
5094,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,96.8,0,148,2.0,5,30,4,123.19
5095,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.5,0,100,0.0,5,30,4,14.1
5096,11,,0.00020712510356255177,0.0,0.0,0.0,0.0,0,0,0,0,4.0,102.09,97,149,0.0,5,30,4,169.86
5097,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,126.79,97,149,3.0,5,30,4,196.9
5098,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,21.92,0,51,1.0,5,21,4,93.13
5099,11,,0.00020712510356255177,0.0008285004142502071,0.00020712510356255177,0.0,0.0,0,0,0,0,2.0,34.64,95,135,0.0,5,28,4,23.49
5100,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,25.07,95,135,0.0,5,28,4,22.31
5101,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,88.48,95,135,0.0,5,28,4,127.73
5102,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,151.67,0,150,3.0,5,28,4,220.89
5103,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13.4,0,45,0.0,5,28,4,25.85
5104,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.28,0,45,0.0,5,28,4,7.3
5105,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.05,0,45,3.0,5,28,4,12.0
5106,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,22.26,0,45,0.0,5,28,4,14.28
5107,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.09,0,45,0.0,5,21,4,9.68
5108,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,92.09,0,104,0.0,5,28,4,128.99
5109,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,27.93,89,100,0.0,5,30,4,29.42
5110,11,,0.0,0.0,0.0,0.0,0.0004142502071251035,0,0,0,0,4.0,9.1,89,100,0.0,7,23,4,9.7
5111,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,100.64,89,100,0.0,5,30,4,49.57
5112,11,,0.0,0.0004142502071251035,0.0,0.0,0.0,0,0,0,0,2.0,7.73,0,136,0.0,5,28,4,11.54
5113,11,,0.0,0.0,0.0,0.0,0.0006213753106876553,0,0,0,0,4.0,21.51,0,136,0.0,5,28,4,23.48
5114,11,,0.0,0.00020712510356255177,0.0008285004142502071,0.0008285004142502071,0.041632145816072906,0,0,0,0,4.0,29.14,0,136,0.0,5,28,4,30.46
5115,11,,0.02133388566694283,0.0014498757249378623,0.002899751449875725,0.0024855012427506215,0.001864125932062966,0,0,0,0,5.0,23.18,90,80,5.0,5,21,4,16.24
5116,11,,0.07042253521126761,0.002071251035625518,0.02485501242750621,0.01864125932062966,0.032932891466445735,0,0,0,0,5.0,6.3,92,80,4.75,5,21,4,8.6
5117,11,,0.5606876553438276,0.002071251035625518,0.004971002485501243,0.004556752278376139,0.12137531068765534,0,0,0,0,5.0,18.61,90,80,3.26,5,21,4,26.68
5118,11,,0.059237779618889805,0.03645401822700911,0.0024855012427506215,0.03231151615575808,0.00020712510356255177,0,0,0,0,4.0,12.51,92,80,4.5,5,21,4,12.21
5119,11,,0.04908864954432477,0.005799502899751449,0.007249378624689312,0.10418392709196354,0.04701739850869925,0,0,0,0,5.0,16.66,92,80,4.59,5,21,4,15.26
5120,11,,0.07394366197183098,0.03728251864125932,0.03500414250207125,0.032932891466445735,0.0014498757249378623,0,0,0,0,5.0,14.56,92,80,4.8,5,21,4,12.1
5121,11,,0.0008285004142502071,0.008699254349627174,0.04929577464788732,0.014913007456503728,0.0006213753106876553,0,0,0,0,4.0,11.2,90,80,4.33,5,21,4,14.04
5122,11,,0.17854183927091963,0.08989229494614746,0.07166528583264291,0.09051367025683513,0.11060480530240265,0,0,0,0,5.0,2.99,92,80,4.36,5,21,4,9.04
5123,11,,0.002692626346313173,0.001864125932062966,0.06628003314001657,0.1319386909693455,0.0033140016570008283,0,0,0,0,5.0,13.4,90,80,5.0,5,21,4,13.42
5124,11,,0.0,0.0,0.0,0.0,0.0004142502071251035,0,0,0,0,4.0,8.94,90,80,1.0,5,21,4,5.78
5125,11,,0.0,0.0,0.0,0.026512013256006627,0.01056338028169014,0,0,0,0,4.0,8.2,92,80,5.0,5,21,4,11.18
5126,11,,0.00020712510356255177,0.0004142502071251035,0.03500414250207125,0.0012427506213753105,0.0012427506213753105,0,0,0,0,4.0,16.26,90,80,4.83,5,21,4,15.43
5127,11,,0.003935376967688484,0.004349627174813587,0.0008285004142502071,0.0014498757249378623,0.08429991714995858,0,0,0,0,4.0,29.61,92,80,4.72,5,21,4,15.7
5128,11,,0.017812758906379452,0.0035211267605633804,0.1563794531897266,0.04660314830157415,0.007663628831814416,0,0,0,0,5.0,18.59,92,80,4.86,5,21,4,13.3
5129,11,,0.0,0.0012427506213753105,0.0528169014084507,0.020712510356255175,0.009527754763877381,0,0,0,0,4.0,8.48,92,80,3.0,5,21,4,12.14
5130,11,,0.03893951946975974,0.002071251035625518,0.045774647887323945,0.12696768848384424,0.1168185584092792,0,0,0,0,5.0,30.96,92,80,4.71,5,21,4,17.76
5131,11,,0.10791217895608947,0.0008285004142502071,0.008906379453189726,0.02692626346313173,0.014705882352941176,0,0,0,0,4.0,21.68,92,80,4.6,5,21,4,14.3
5132,11,,0.019469759734879865,0.0014498757249378623,0.0820215410107705,0.03873239436619718,0.050745650372825184,0,0,0,0,5.0,7.6,90,80,4.6,5,21,4,7.62
5133,11,,0.017812758906379452,0.001864125932062966,0.0004142502071251035,0.059237779618889805,0.0008285004142502071,0,0,0,0,4.0,36.89,92,80,5.0,5,21,4,17.37
5134,11,,0.0,0.0,0.0,0.0,0.001864125932062966,0,0,0,0,5.0,20.7,90,80,5.0,5,21,4,15.71
5135,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,40.17,90,80,5.0,5,21,4,17.85
5136,11,,0.0,0.00020712510356255177,0.006006628003314002,0.0,0.0,0,0,0,0,4.0,12.52,92,80,5.0,5,21,4,11.09
5137,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.93,89,100,5.0,5,30,4,17.34
5138,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.28,0,100,4.0,5,30,4,11.4
5139,11,,0.0004142502071251035,0.0006213753106876553,0.0031068765534382767,0.5354183927091963,0.0004142502071251035,0,0,0,0,4.0,4.53,90,80,4.11,5,21,4,17.38
5140,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,28.26,0,51,3.0,5,30,4,58.44
5141,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12.61,98,80,0.0,5,21,4,15.97
5142,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.78,98,80,0.0,5,21,4,9.66
5143,11,,0.0,0.0,0.0,0.0,0.0010356255178127587,0,0,0,0,2.0,1.65,98,80,5.0,5,21,4,8.11
5144,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.87,98,80,0.0,5,21,4,6.56
5145,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10.5,98,80,0.0,5,21,4,13.71
5146,11,,0.0,0.0,0.0,0.0,0.0012427506213753105,0,0,0,0,2.0,5.56,98,80,5.0,5,21,4,12.16
5147,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.69,98,80,4.5,5,21,4,12.87
5148,11,,0.0,0.0,0.0,0.0,0.0014498757249378623,0,0,0,0,2.0,21.6,98,80,1.0,5,21,4,17.76
5149,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.6,98,80,0.0,5,21,4,12.87
5150,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17.95,98,80,0.0,5,21,4,16.69
5151,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.61,98,80,0.0,5,21,4,11.03
5152,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.24,98,80,0.0,5,21,4,11.92
5153,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,31.21,98,80,5.0,5,21,4,16.93
5154,11,,0.0,0.0,0.0,0.0,0.001864125932062966,0,0,0,0,2.0,9.72,98,80,0.0,5,21,4,13.59
5155,11,,0.017812758906379452,0.005385252692626346,0.03686826843413422,0.0014498757249378623,0.02154101077050538,0,0,0,0,5.0,37.03,90,80,4.0,5,21,4,20.29
5156,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,47.45,89,100,0.0,5,30,4,39.52
5157,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,64.78,89,100,4.25,5,30,4,64.74
5158,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,83.04,89,100,5.0,5,30,4,50.98
5159,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16.65,89,100,0.0,5,30,4,42.47
5160,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.49,89,100,0.0,5,30,4,26.62
5161,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,65.05,89,100,0.0,5,30,4,68.29
5162,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.75,89,100,0.0,3,29,4,8.37
5163,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12.18,89,100,0.0,5,28,4,10.99
5164,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16.18,0,100,0.0,5,21,4,14.12
5165,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,31.27,89,100,2.0,5,28,4,23.32
5166,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.47,89,100,0.0,5,28,4,13.42
5167,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.89,0,122,5.0,5,30,4,26.78
5168,11,,0.0006213753106876553,0.0,0.0,0.0,0.0,0,0,0,0,2.0,12.94,0,122,0.0,5,30,4,49.73
5169,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,92.28,0,144,5.0,5,28,4,51.7
5170,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,40.01,0,151,0.0,5,28,4,41.42
5171,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.8,0,151,0.0,5,28,4,13.86
5172,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,38.76,0,51,0.0,5,30,4,79.1
5173,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10.9,0,136,0.0,5,28,4,10.9
5174,11,,0.0,0.0,0.0004142502071251035,0.0,0.0,0,0,0,0,2.0,1.0,0,136,0.0,5,28,4,6.0
5175,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,26.03,0,136,5.0,5,28,4,14.16
5176,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,24.16,0,152,0.0,5,28,4,34.55
5177,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.92,0,152,0.0,5,28,4,23.73
5178,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.46,0,152,3.0,5,28,4,23.39
5179,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.5,0,152,0.0,5,28,4,14.88
5180,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,32.24,0,152,0.0,5,28,4,36.78
5181,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,55.4,89,100,0.0,5,30,4,83.61
5182,11,,0.00020712510356255177,0.00020712510356255177,0.001864125932062966,0.0,0.0,0,0,0,0,4.0,3.54,92,80,5.0,5,21,4,6.32
5183,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.52,92,80,2.83,5,21,4,12.14
5184,11,,0.15285832642916322,0.0047638773819386904,0.048467274233637114,0.0,0.0,0,0,0,0,5.0,6.93,92,80,4.76,5,21,4,9.37
5185,11,,0.08409279204639603,0.0,0.0,0.0,0.0,0,0,0,0,4.0,39.37,88,51,5.0,5,28,4,16.24
5186,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.78,88,51,1.0,5,28,4,13.03
5187,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,188.97,0,100,5.0,5,30,4,109.2
5188,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,162.26,0,100,0.0,5,30,4,110.74
5189,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.97,0,45,4.0,5,28,4,10.02
5190,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.87,0,144,0.0,5,28,4,85.14
5191,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17.05,0,144,0.0,5,28,4,112.23
5192,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,76.22,0,144,0.0,5,28,4,208.29
5193,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.83,0,61,0.0,5,28,4,4.66
5194,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,31.05,0,152,0.0,5,28,4,17.29
5195,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,31.87,0,152,0.0,5,28,4,18.45
5196,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,22.88,0,152,0.0,5,28,4,17.67
5197,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.88,0,45,5.0,5,28,4,11.54
5198,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.2,0,136,0.0,5,28,4,14.7
5199,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.54,0,45,0.0,5,28,4,8.52
5200,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,24.95,90,80,0.0,5,21,4,15.23
5201,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,364.94,89,100,0.0,5,30,4,140.24
5202,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,23.45,0,111,0.0,5,30,4,39.04
5203,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,19.25,0,153,0.0,5,28,4,17.38
5204,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,45.53,0,144,0.0,5,28,4,183.5
5205,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,65.01,0,100,5.0,5,30,4,81.92
5206,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13.67,89,100,5.0,5,21,4,24.82
5207,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,151.43,0,100,0.0,5,28,4,177.31
5208,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,107.6,95,135,4.5,5,28,4,77.76
5209,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,61.26,0,135,0.0,5,30,4,94.25
5210,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,47.03,95,135,0.0,5,28,4,36.48
5211,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15.36,95,135,0.0,5,28,4,28.79
5212,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9.91,95,135,0.0,5,30,4,23.32
5213,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,112.81,88,51,0.0,5,28,4,72.35
5214,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,34.87,95,135,0.0,5,28,4,35.95
5215,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.94,0,147,0.0,5,15,4,20.33
5216,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16.98,0,147,0.0,5,15,4,11.04
5217,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13.08,90,80,4.83,5,21,4,16.56
5218,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,64.63,0,127,0.0,5,30,4,70.28
5219,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.52,0,127,3.0,5,28,4,7.12
5220,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.15,0,127,0.0,5,28,4,4.58
5221,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14.81,0,127,0.0,5,28,4,10.19
5222,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,76.03,0,127,5.0,5,28,4,47.12
5223,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,19.06,0,127,3.0,5,28,4,15.09
5224,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,36.67,0,104,0.0,5,21,4,40.49
5225,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.44,0,104,0.0,5,21,4,29.99
5226,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,61.41,0,150,0.0,5,28,4,44.29
5227,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20.78,0,66,0.0,5,28,4,13.52
5228,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.65,0,66,0.0,5,28,4,7.35
5229,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.13,0,66,0.0,5,28,4,8.06
5230,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,29.58,92,80,2.5,5,21,4,14.36
5231,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,21.25,0,80,0.0,5,21,4,15.35
5232,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.23,0,51,5.0,5,28,4,21.99
5233,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.29,0,150,5.0,5,28,4,19.39
5234,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11.37,0,56,0.0,5,28,4,13.57
5235,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,12.18,0,154,5.0,5,21,4,7.9
5236,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,26.03,0,154,5.0,5,21,4,10.85
5237,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.27,0,154,5.0,5,28,4,11.1
5238,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,79.02,0,150,0.0,5,28,4,149.38
5239,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.12,0,61,0.0,5,28,4,6.61
5240,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.38,95,135,0.0,5,28,4,23.92
5241,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20.73,95,135,0.0,5,28,4,39.4
5242,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.54,95,135,0.0,5,28,4,28.14
5243,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,24.11,0,125,0.0,5,30,4,38.63
5244,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,65.56,89,100,0.0,5,30,4,38.2
5245,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,19.01,89,100,0.0,5,21,4,10.61
5246,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11.4,0,100,0.0,5,28,4,9.04
5247,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14.96,0,155,0.0,5,30,4,66.56
5248,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,33.0,89,100,5.0,5,30,4,36.82
5249,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,21.75,0,100,5.0,5,28,4,12.87
5250,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20.12,82,96,5.0,5,28,4,21.92
5251,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.64,82,96,5.0,5,28,4,5.84
5252,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.37,0,111,0.0,5,30,4,9.45
5253,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.85,0,111,0.0,5,30,4,10.98
5254,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,40.65,0,111,0.0,5,30,4,19.88
5255,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,37.67,0,144,0.0,5,28,4,170.28
5256,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,69.16,0,144,0.0,5,28,4,204.13
5257,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,35.92,0,144,0.0,5,28,4,189.05
5258,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.18,0,136,0.0,5,28,4,20.49
5259,11,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,23.7,92,80,5.0,5,21,4,19.52
