antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({8065}),frozenset({8062}),0.000981283806423819,0.002584845148628596,0.00033507251926666987,0.34146341463414637,132.10207768744354,0.00033253605258020747,1.5145933832928236
frozenset({4490}),frozenset({4495}),0.000981283806423819,0.0014838925853238236,0.00033507251926666987,0.34146341463414637,230.11329661683718,0.00033361639950221924,1.5162652001482122
frozenset({5076}),frozenset({5081}),0.001053085060552391,0.0007180125412857211,0.00035900627064286054,0.3409090909090909,474.79545454545456,0.0003582501423623433,1.5161519809718422
frozenset({7873}),frozenset({7876}),0.001124886314680963,0.0022258388779857353,0.00038294002201905126,0.34042553191489366,152.94257606954935,0.00038043620632652027,1.5127543733140216
frozenset({8063}),frozenset({8062}),0.0014120913311952516,0.002584845148628596,0.0004786750275238141,0.3389830508474576,131.14249843063402,0.00047502499009695353,1.508910106057203
frozenset({8063}),frozenset({8061}),0.0014120913311952516,0.0018428988559666842,0.0004786750275238141,0.3389830508474576,183.94012766894122,0.0004760726860250339,1.510032537628153
frozenset({7944}),frozenset({8106}),0.001627495093580968,0.005624431573404816,0.0005504762816523862,0.3382352941176471,60.13679599499374,0.000541322546862488,1.502611970066855
frozenset({6535}),frozenset({6985}),0.002417308888995261,0.0017232300990857308,0.000813747546790484,0.33663366336633666,195.35038503850384,0.0008095819673541798,1.5048649814924233
frozenset({7052}),frozenset({7053}),0.0012206213201857259,0.0011009525633047725,0.000406873773395242,0.33333333333333337,302.768115942029,0.00040552992722395903,1.4983485711550428
frozenset({4373}),frozenset({4380}),0.0010052175578000096,0.0014599588339476329,0.00033507251926666987,0.3333333333333333,228.3169398907104,0.0003336049430131205,1.4978100617490784
frozenset({6912}),frozenset({6551}),0.0017232300990857308,0.0018428988559666842,0.0005744100330285769,0.3333333333333333,180.87445887445887,0.0005712342942504044,1.4972356517160499
frozenset({4509}),frozenset({4604}),0.0010770188119285818,0.0008616150495428654,0.00035900627064286054,0.33333333333333326,386.87037037037027,0.0003580782950258621,1.4987075774256855
frozenset({3447}),frozenset({2406}),0.0010770188119285818,0.005935570341295294,0.00035900627064286054,0.33333333333333326,56.158602150537625,0.00035261354972576013,1.491096644488057
frozenset({4619}),frozenset({4485}),0.001388157579819061,0.013929443300942989,0.00045474127614762337,0.3275862068965517,23.517537622941106,0.0004354050138467595,1.466463904834495
frozenset({6534}),frozenset({4877}),0.0012445550715619166,0.007610932937628644,0.000406873773395242,0.3269230769230769,42.954402515723274,0.0003974015482083986,1.4744066139212373
frozenset({3407}),frozenset({3406}),0.002345507634866689,0.0030395864247762193,0.0007658800440381025,0.326530612244898,107.42600032138841,0.0007587506708719527,1.4803351595510899
frozenset({5430}),frozenset({5448}),0.0011727538174333444,0.010674453113781054,0.00038294002201905126,0.326530612244898,30.589914889722706,0.0003704215163808513,1.468998539315901
frozenset({8066}),frozenset({8106}),0.0010291513091762003,0.005624431573404816,0.00033507251926666987,0.3255813953488372,57.88698664027708,0.00032928412814952837,1.4744189462877098
frozenset({7920}),frozenset({8006}),0.0009573500550476282,0.0033746589440428894,0.00031113876789047915,0.325,96.30602836879433,0.0003079080379646327,1.476481986749566
frozenset({4223}),frozenset({4568}),0.0019147001100952563,0.0015078263367000143,0.0006222775357809583,0.325,215.5420634920635,0.0006193905005280742,1.4792476646863704
frozenset({3327}),frozenset({3307}),0.0009573500550476282,0.0008376812981666747,0.00031113876789047915,0.325,387.9757142857143,0.0003103368136535669,1.4802404721508642
frozenset({5424}),frozenset({5448}),0.0009573500550476282,0.010674453113781054,0.00031113876789047915,0.325,30.44652466367713,0.0003009195796143975,1.4656674768684725
frozenset({3327}),frozenset({2085}),0.0009573500550476282,0.001053085060552391,0.00031113876789047915,0.325,308.61704545454546,0.00031013059684978947,1.4799213554658484
frozenset({6710}),frozenset({4877}),0.0009573500550476282,0.007610932937628644,0.00031113876789047915,0.325,42.70172955974843,0.00030385244082367657,1.4702060252775873
frozenset({4518}),frozenset({4485}),0.0011966875688095352,0.013929443300942989,0.00038294002201905126,0.32,22.972920962199314,0.00036627083038037555,1.4501037598515545
frozenset({5182}),frozenset({5130}),0.0023933751376190703,0.00509788904312862,0.0007658800440381025,0.32,62.77107981220657,0.0007536788831479378,1.463091339642458
frozenset({5076}),frozenset({5079}),0.001053085060552391,0.0008376812981666747,0.00033507251926666987,0.3181818181818182,379.8363636363636,0.0003341903696060664,1.4654380674293555
frozenset({6888}),frozenset({6544}),0.001053085060552391,0.0028002489110143126,0.00033507251926666987,0.3181818181818182,113.62626262626262,0.00033212361897265257,1.4625596349305123
frozenset({7845}),frozenset({7869}),0.0015796275908285865,0.002249772629361926,0.0005026087789000048,0.3181818181818182,141.4284332688588,0.0004990549759815737,1.4633670001436025
frozenset({7845}),frozenset({7924}),0.0015796275908285865,0.0017950313532143027,0.0005026087789000048,0.3181818181818182,177.2569696969697,0.0004997732978480651,1.4640339540152856
frozenset({5265}),frozenset({5136}),0.000981283806423819,0.013761907041309656,0.00031113876789047915,0.3170731707317073,23.039915164369035,0.00029763443136533203,1.4441343504037967
frozenset({8065}),frozenset({8106}),0.000981283806423819,0.005624431573404816,0.00031113876789047915,0.3170731707317073,56.37426050856253,0.00030561960426715815,1.4560499394818
frozenset({4931}),frozenset({5035}),0.0028720501651428843,0.0038533339715667034,0.0009094825522952467,0.31666666666666665,82.17991718426501,0.000898415583825858,1.4577756088220974
frozenset({7059}),frozenset({7057}),0.002513043894500024,0.001388157579819061,0.0007898137954142932,0.3142857142857143,226.40492610837435,0.000786325294483725,1.456308936862764
frozenset({2209}),frozenset({2661}),0.0012206213201857259,0.0038294002201905127,0.00038294002201905126,0.3137254901960784,81.92549019607843,0.0003782657744667628,1.4515628739648652
frozenset({3221}),frozenset({3232}),0.0011488200660571537,0.0010291513091762003,0.00035900627064286054,0.3125,303.6482558139535,0.00035782396096786995,1.4530485071866528
frozenset({6551}),frozenset({6912}),0.0018428988559666842,0.0017232300990857308,0.0005744100330285769,0.3116883116883117,180.87445887445887,0.0005712342942504044,1.4503266279692528
frozenset({5182}),frozenset({5136}),0.0023933751376190703,0.013761907041309656,0.0007419462926619118,0.31,22.525947826086956,0.0007090088865030164,1.4293305695053484
frozenset({5117}),frozenset({4962}),0.00679718539083816,0.004786750275238141,0.002106170121104782,0.3098591549295775,64.73267605633804,0.002073633692064343,1.4420436883766958
frozenset({8136}),frozenset({8130}),0.0010052175578000096,0.00169929634770954,0.00031113876789047915,0.30952380952380953,182.14822266934942,0.0003094306053658561,1.4458148121860759
frozenset({7036}),frozenset({7037}),0.0013163563256904888,0.0023694413862428796,0.000406873773395242,0.3090909090909091,130.44885215794307,0.0004037547442381083,1.4439389664146485
frozenset({7058}),frozenset({7057}),0.0012445550715619166,0.001388157579819061,0.00038294002201905126,0.3076923076923077,221.6551724137931,0.00038121238346296035,1.4424393279402614
frozenset({6774}),frozenset({6948}),0.0016514288449571586,0.0005744100330285769,0.0005026087789000048,0.30434782608695654,529.8442028985507,0.0005016601816026286,1.4366742855775214
frozenset({4382}),frozenset({4519}),0.002130103872480973,0.004954286534871476,0.000646211287157149,0.3033707865168539,61.234000977039564,0.0006356581422238389,1.428372072554781
frozenset({7845}),frozenset({7905}),0.0015796275908285865,0.001124886314680963,0.0004786750275238141,0.30303030303030304,269.38749194068345,0.00047689812606459855,1.433168641374588
frozenset({5422}),frozenset({5448}),0.0012684888229381073,0.010674453113781054,0.00038294002201905126,0.3018867924528302,28.281242067856837,0.0003693995975532431,1.417141999593773
frozenset({3174}),frozenset({3172}),0.0011966875688095352,0.0008616150495428654,0.00035900627064286054,0.3,348.1833333333333,0.0003579751866239734,1.4273405499292247
frozenset({4261}),frozenset({4418}),0.003996936479823848,0.012541285721123929,0.0011966875688095352,0.2994011976047904,23.873245874662885,0.001146560846406881,1.4094496178168572
frozenset({3410}),frozenset({3406}),0.0020822363697285914,0.0030395864247762193,0.0006222775357809583,0.29885057471264365,98.31948592632817,0.000615948398378356,1.4218943603449912
frozenset({6551}),frozenset({6914}),0.0018428988559666842,0.0011727538174333444,0.0005504762816523862,0.29870129870129875,254.70076861913603,0.0005483150149839077,1.4242536658529192
frozenset({8258}),frozenset({8404}),0.001124886314680963,0.010004308075247714,0.00033507251926666987,0.29787234042553196,29.77440700397028,0.0003238188100249715,1.4099938642564653
frozenset({7905}),frozenset({7869}),0.001124886314680963,0.002249772629361926,0.00033507251926666987,0.29787234042553196,132.4010864644636,0.00033254178082475685,1.4210382026187875
frozenset({4255}),frozenset({4294}),0.002249772629361926,0.0008616150495428654,0.0006701450385333397,0.29787234042553196,345.7139479905438,0.0006682066005778319,1.4230152755354994
frozenset({7852}),frozenset({7853}),0.001292422574314298,0.0013402900770666795,0.00038294002201905126,0.2962962962962963,221.06878306878303,0.0003812078008673208,1.4191480088378525
frozenset({5130}),frozenset({5021}),0.00509788904312862,0.00373366521468575,0.0015078263367000143,0.29577464788732394,79.21830985915493,0.0014887925257113573,1.4146981953951463
frozenset({2085}),frozenset({3327}),0.001053085060552391,0.0009573500550476282,0.00031113876789047915,0.2954545454545454,308.6170454545454,0.00031013059684978947,1.4179960192767065
frozenset({6530}),frozenset({6614}),0.001053085060552391,0.000406873773395242,0.00031113876789047915,0.2954545454545454,726.157754010695,0.00031071029519818606,1.4187773404506647
frozenset({3595}),frozenset({3592}),0.001388157579819061,0.001531760088076205,0.000406873773395242,0.29310344827586204,191.35075431034483,0.0004047474490185147,1.4124672662168678
frozenset({7850}),frozenset({7765}),0.0023694413862428796,0.00780240294863817,0.0006940787899095305,0.292929292929293,37.54347152506662,0.0006755914534508837,1.4032508872583547
frozenset({3205}),frozenset({3203}),0.0011488200660571537,0.0012206213201857259,0.00033507251926666987,0.2916666666666667,238.94934640522877,0.0003336702450009833,1.4100414757832673
frozenset({3411}),frozenset({3409}),0.0018907663587190656,0.0015796275908285865,0.0005504762816523862,0.29113924050632917,184.3087840429613,0.0005474895749443431,1.4084858825057953
frozenset({5231}),frozenset({5136}),0.005026087789000048,0.013761907041309656,0.0014599588339476329,0.29047619047619044,21.107262939958588,0.0013907902810139526,1.389999996787416
frozenset({8254}),frozenset({8252}),0.0010770188119285818,0.0008376812981666747,0.00031113876789047915,0.28888888888888886,344.86730158730154,0.0003102365693739529,1.4050720106744532
frozenset({7035}),frozenset({7037}),0.0014120913311952516,0.0023694413862428796,0.000406873773395242,0.288135593220339,121.60486218113337,0.00040352790575395316,1.4014334037669447
frozenset({7853}),frozenset({7852}),0.0013402900770666795,0.001292422574314298,0.00038294002201905126,0.2857142857142857,221.06878306878306,0.0003812078008673208,1.3981906083959599
frozenset({5134}),frozenset({5136}),0.004212340242209564,0.013761907041309656,0.0011966875688095352,0.28409090909090906,20.643280632411063,0.0011387177339698793,1.377602415561345
frozenset({8462}),frozenset({8076}),0.002106170121104782,0.006581781628452444,0.0005983437844047676,0.28409090909090906,43.16322314049586,0.0005844814325952847,1.3876317970904155
frozenset({4220}),frozenset({4218}),0.0012684888229381073,0.0034703939495476523,0.00035900627064286054,0.2830188679245283,81.55237475601821,0.0003546041147066673,1.3898965558072098
frozenset({5454}),frozenset({5455}),0.00203436886697621,0.001388157579819061,0.0005744100330285769,0.28235294117647053,203.4012170385395,0.0005715860084657359,1.3915083050117274
frozenset({5135}),frozenset({5134}),0.0034943277009238426,0.004212340242209564,0.000981283806423819,0.2808219178082192,66.66648505603985,0.0009665645092297498,1.3846190316632134
frozenset({5432}),frozenset({5448}),0.001962567612847638,0.010674453113781054,0.0005504762816523862,0.2804878048780488,26.276550366400528,0.0005295269456864189,1.374994827875762
frozenset({7924}),frozenset({7845}),0.0017950313532143027,0.0015796275908285865,0.0005026087789000048,0.28,177.25696969696972,0.0004997732978480651,1.3866949616794046
frozenset({4242}),frozenset({4418}),0.0017950313532143027,0.012541285721123929,0.0005026087789000048,0.28,22.326259541984737,0.0004800967778209685,1.3714704364984391
frozenset({8064}),frozenset({8065}),0.001627495093580968,0.000981283806423819,0.00045474127614762337,0.27941176470588236,284.7410329985653,0.00045314424156725816,1.3863933204319017
frozenset({5125}),frozenset({5029}),0.0020583026183524007,0.003805466468814322,0.0005744100330285769,0.2790697674418604,73.33391838525668,0.0005665772314317641,1.3818182239303543
frozenset({4219}),frozenset({4418}),0.0020583026183524007,0.012541285721123929,0.0005744100330285769,0.2790697674418604,22.252085922243914,0.0005485962717912819,1.3697007972255377
frozenset({3208}),frozenset({3207}),0.0014599588339476329,0.0016035613422047772,0.000406873773395242,0.27868852459016397,173.79349155860046,0.0004045326398479132,1.3841405172301253
frozenset({6646}),frozenset({6858}),0.0071322579101048295,0.002321573883490498,0.0019865013642238285,0.27852348993288595,119.97183975645197,0.0019699433005294104,1.3828287022452084
frozenset({7877}),frozenset({7765}),0.0018907663587190656,0.00780240294863817,0.0005265425302761955,0.2784810126582279,35.69169837695116,0.00051179000926374,1.3751510555624138
frozenset({1257}),frozenset({523}),0.001124886314680963,0.0005265425302761955,0.00031113876789047915,0.2765957446808511,525.3056092843327,0.00031054646740407397,1.3816250735610889
frozenset({8271}),frozenset({8272}),0.001124886314680963,0.0015078263367000143,0.00031113876789047915,0.2765957446808511,183.44005403579874,0.00030944263467940977,1.3802685930051501
frozenset({5444}),frozenset({5423}),0.001124886314680963,0.005887702838542913,0.00031113876789047915,0.2765957446808511,46.97855042380211,0.00030451577154249395,1.374214057840838
frozenset({5423}),frozenset({5448}),0.005887702838542913,0.010674453113781054,0.001627495093580968,0.2764227642276423,25.895730795872982,0.0015646470856830659,1.367270137831516
frozenset({7057}),frozenset({7058}),0.001388157579819061,0.0012445550715619166,0.00038294002201905126,0.27586206896551724,221.6551724137931,0.00038121238346296035,1.3792337096630811
frozenset({6646}),frozenset({6644}),0.0071322579101048295,0.0037815327174381312,0.001962567612847638,0.2751677852348993,72.76620508028205,0.0019355967462113695,1.3744125150472382
frozenset({5435}),frozenset({5448}),0.0012206213201857259,0.010674453113781054,0.00033507251926666987,0.27450980392156865,25.716521586212963,0.0003220430542146658,1.363664943005329
frozenset({8199}),frozenset({8040}),0.0012206213201857259,0.002513043894500024,0.00033507251926666987,0.27450980392156865,109.23398692810458,0.0003320050443104806,1.3749144530102837
frozenset({3203}),frozenset({3205}),0.0012206213201857259,0.0011488200660571537,0.00033507251926666987,0.27450980392156865,238.9493464052288,0.0003336702450009833,1.376794869638678
frozenset({3409}),frozenset({3407}),0.0015796275908285865,0.002345507634866689,0.0004308075247714327,0.27272727272727276,116.27643784786645,0.0004271024961968982,1.3717749270020583
frozenset({3209}),frozenset({3208}),0.0013163563256904888,0.0014599588339476329,0.00035900627064286054,0.2727272727272727,186.8047690014903,0.00035708444459654586,1.3729925566033219
frozenset({4322}),frozenset({4539}),0.003254990187161936,0.005552630319276244,0.000885548800919056,0.27205882352941174,48.99638691683569,0.000867475043716874,1.3661095179452365
frozenset({6538}),frozenset({6526}),0.005720166578909578,0.0017471638504619213,0.0015556938394523958,0.27196652719665276,155.66171834699378,0.0015456997711871044,1.371163378389308
frozenset({4486}),frozenset({4483}),0.0011488200660571537,0.00045474127614762337,0.00031113876789047915,0.27083333333333337,595.576754385965,0.00031061635198757634,1.3708049262498547
frozenset({273}),frozenset({274}),0.0011488200660571537,0.0007898137954142932,0.00031113876789047915,0.27083333333333337,342.90782828282835,0.00031023141395385845,1.370345398223432
frozenset({4629}),frozenset({4519}),0.0011488200660571537,0.004954286534871476,0.00031113876789047915,0.27083333333333337,54.66646537842191,0.00030544718410622205,1.3646341213236048
frozenset({3404}),frozenset({3403}),0.0015078263367000143,0.0017471638504619213,0.000406873773395242,0.2698412698412699,154.44531419873888,0.0004042393537269853,1.3671723625526284
frozenset({2639}),frozenset({2614}),0.002130103872480973,0.005624431573404816,0.0005744100330285769,0.26966292134831454,47.94491991393735,0.000562429409553563,1.3615296244610302
frozenset({8043}),frozenset({7765}),0.001962567612847638,0.00780240294863817,0.0005265425302761955,0.2682926829268293,34.38590453389197,0.0005112297869468113,1.3560033826368612
frozenset({7054}),frozenset({7053}),0.001962567612847638,0.0011009525633047725,0.0005265425302761955,0.2682926829268293,243.6914103923648,0.000524381836432172,1.365162031496817
frozenset({4983}),frozenset({5155}),0.002321573883490498,0.005073955291752429,0.0006222775357809583,0.26804123711340205,52.82688192958568,0.0006104979736896274,1.359265159671831
frozenset({8331}),frozenset({8123}),0.0013402900770666795,0.0026327126513809775,0.00035900627064286054,0.26785714285714285,101.74188311688312,0.0003554776720004467,1.362257758329821
frozenset({8966}),frozenset({8968}),0.0013402900770666795,0.0005026087789000048,0.00035900627064286054,0.26785714285714285,532.9336734693877,0.00035833262908385423,1.365167168497112
frozenset({8966}),frozenset({8967}),0.0013402900770666795,0.0007419462926619118,0.00035900627064286054,0.26785714285714285,361.0195852534562,0.0003580118473890894,1.3648402684783154
frozenset({3459}),frozenset({3461}),0.0013402900770666795,0.0017232300990857308,0.00035900627064286054,0.26785714285714285,155.43898809523807,0.0003566966424405533,1.3634999784012487
frozenset({6644}),frozenset({4877}),0.0037815327174381312,0.007610932937628644,0.0010052175578000096,0.2658227848101266,34.92643897778839,0.0009764365658861394,1.3517023499642646
frozenset({3592}),frozenset({3595}),0.001531760088076205,0.001388157579819061,0.000406873773395242,0.265625,191.35075431034483,0.0004047474490185147,1.359811870529608
frozenset({9474}),frozenset({2639}),0.0011727538174333444,0.002130103872480973,0.00031113876789047915,0.2653061224489796,124.55079110295803,0.00030864068044249754,1.3582118030624566
frozenset({2197}),frozenset({2198}),0.0012684888229381073,0.001962567612847638,0.00033507251926666987,0.2641509433962264,134.5945697192821,0.00033258302418551233,1.3563072799107454
frozenset({2197}),frozenset({2174}),0.0012684888229381073,0.002752381408261931,0.00033507251926666987,0.2641509433962264,95.97178014766202,0.00033158115421382694,1.3552339432144132
frozenset({8061}),frozenset({8063}),0.0018428988559666842,0.0014120913311952516,0.0004786750275238141,0.25974025974025977,183.94012766894124,0.0004760726860250339,1.3489696310087365
frozenset({3201}),frozenset({3210}),0.001938633861471447,0.002201905126609545,0.0005026087789000048,0.25925925925925924,117.74315619967793,0.000498340091061812,1.3470274280790773
frozenset({5330}),frozenset({5260}),0.001292422574314298,0.008903355511942941,0.00033507251926666987,0.25925925925925924,29.119275189167663,0.0003235656216158892,1.337980470058877
frozenset({3409}),frozenset({3410}),0.0015796275908285865,0.0020822363697285914,0.000406873773395242,0.25757575757575757,123.70149773598048,0.0004035846153749919,1.344134130604039
frozenset({5139}),frozenset({5136}),0.0032789239385381265,0.013761907041309656,0.0008376812981666747,0.25547445255474455,18.563884481117107,0.000792557051728988,1.3246531248562803
frozenset({6894}),frozenset({6544}),0.0012206213201857259,0.0028002489110143126,0.00031113876789047915,0.2549019607843137,91.02832244008714,0.0003077207243678682,1.3383470343562702
frozenset({567}),frozenset({446}),0.0014120913311952516,0.0005983437844047676,0.00035900627064286054,0.2542372881355932,424.9016949152542,0.000358161354571828,1.3401067662890935
frozenset({8063}),frozenset({8064}),0.0014120913311952516,0.001627495093580968,0.00035900627064286054,0.2542372881355932,156.2138584247258,0.00035670809892965203,1.3387267679426982
frozenset({6940}),frozenset({6939}),0.007922071705519123,0.002991718922023838,0.0020104351156000192,0.2537764350453172,84.82629607250756,0.001986734503776988,1.33607182605996
frozenset({3207}),frozenset({3208}),0.0016035613422047772,0.0014599588339476329,0.000406873773395242,0.2537313432835821,173.79349155860046,0.0004045326398479132,1.3380436551625103
frozenset({7014}),frozenset({4938}),0.0034943277009238426,0.0014599588339476329,0.000885548800919056,0.2534246575342466,173.58342690321135,0.0008804472263233843,1.3374940000939783
frozenset({3406}),frozenset({3407}),0.0030395864247762193,0.002345507634866689,0.0007658800440381025,0.25196850393700787,107.4260003213884,0.0007587506708719527,1.3337065318986518
frozenset({5436}),frozenset({5445}),0.00306352017615241,0.010722320616533436,0.0007658800440381025,0.25,23.31584821428571,0.0007330319984941774,1.319036905844622
frozenset({4222}),frozenset({4209}),0.0012445550715619166,0.001388157579819061,0.00031113876789047915,0.25,180.0948275862069,0.00030941112933438825,1.3314824565602412
frozenset({3163}),frozenset({3165}),0.0015556938394523958,0.0006940787899095305,0.00038294002201905126,0.24615384615384614,354.64827586206894,0.0003818602479214944,1.325609895482773
frozenset({3208}),frozenset({3209}),0.0014599588339476329,0.0013163563256904888,0.00035900627064286054,0.2459016393442623,186.8047690014903,0.00035708444459654586,1.3243413535681061
frozenset({5437}),frozenset({5448}),0.001866832607342875,0.010674453113781054,0.00045474127614762337,0.24358974358974358,22.819880418535124,0.0004348138590092642,1.307921909442798
frozenset({5123}),frozenset({5136}),0.0026566464027571682,0.013761907041309656,0.000646211287157149,0.24324324324324323,17.675111633372502,0.0006096507663207752,1.3032431942668408
frozenset({4495}),frozenset({4517}),0.0014838925853238236,0.0018428988559666842,0.00035900627064286054,0.24193548387096775,131.279849183075,0.00035627160669498984,1.3167178781048952
frozenset({4592}),frozenset({4227}),0.0014838925853238236,0.001627495093580968,0.00035900627064286054,0.24193548387096775,148.65512333965845,0.00035659124274084486,1.3170020277488932
frozenset({6532}),frozenset({6972}),0.001388157579819061,0.000813747546790484,0.00033507251926666987,0.24137931034482757,296.62677484787014,0.00033394290944153347,1.3171091509610489
frozenset({3411}),frozenset({3407}),0.0018907663587190656,0.002345507634866689,0.00045474127614762337,0.24050632911392406,102.53913717385689,0.0004503064692174987,1.3135784149474254
frozenset({3411}),frozenset({3410}),0.0018907663587190656,0.0020822363697285914,0.00045474127614762337,0.24050632911392406,115.50385566710315,0.0004508042536688392,1.3139250554465238
frozenset({6958}),frozenset({6957}),0.0036857977119333684,0.0021779713752333543,0.000885548800919056,0.24025974025974026,110.31354359925787,0.0008775212390075645,1.3133725846855904
frozenset({3207}),frozenset({3210}),0.0016035613422047772,0.002201905126609545,0.00038294002201905126,0.23880597014925373,108.45425048669694,0.00037940913207881765,1.3108327913042581
frozenset({7969}),frozenset({8482}),0.0014120913311952516,0.005600497822028625,0.00033507251926666987,0.23728813559322032,42.369114877589446,0.0003271641048418054,1.3037682361888958
frozenset({5035}),frozenset({4931}),0.0038533339715667034,0.0028720501651428843,0.0009094825522952467,0.2360248447204969,82.17991718426502,0.000898415583825858,1.3051837392147316
frozenset({6537}),frozenset({6556}),0.0024412426403714518,0.0007898137954142932,0.0005744100330285769,0.23529411764705882,297.9108734402852,0.0005724819059132578,1.3066594742675353
frozenset({8117}),frozenset({8338}),0.002752381408261931,0.000813747546790484,0.000646211287157149,0.23478260869565215,288.5202046035805,0.0006439715435383441,1.305754761728626
frozenset({3201}),frozenset({3205}),0.001938633861471447,0.0011488200660571537,0.00045474127614762337,0.2345679012345679,204.18158436213992,0.0004525141346668271,1.3049507350749898
frozenset({5040}),frozenset({5136}),0.0014360250825714422,0.013761907041309656,0.00033507251926666987,0.23333333333333336,16.955014492753623,0.0003153100755713327,1.2863975125548137
frozenset({5134}),frozenset({5135}),0.004212340242209564,0.0034943277009238426,0.000981283806423819,0.23295454545454544,66.66648505603985,0.0009665645092297498,1.2991481357380548
frozenset({3403}),frozenset({3404}),0.0017471638504619213,0.0015078263367000143,0.000406873773395242,0.23287671232876714,154.44531419873888,0.0004042393537269853,1.301605869239659
frozenset({5432}),frozenset({5445}),0.001962567612847638,0.010722320616533436,0.00045474127614762337,0.23170731707317072,21.609810540069684,0.00043369799697104633,1.2876312652292738
frozenset({6957}),frozenset({6955}),0.0021779713752333543,0.0022737063807381167,0.0005026087789000048,0.23076923076923075,101.49473684210527,0.0004976567114870718,1.2970441817050404
frozenset({4380}),frozenset({4373}),0.0014599588339476329,0.0010052175578000096,0.00033507251926666987,0.2295081967213115,228.31693989071042,0.0003336049430131205,1.2965676963611532
frozenset({3210}),frozenset({3201}),0.002201905126609545,0.001938633861471447,0.0005026087789000048,0.22826086956521738,117.74315619967793,0.000498340091061812,1.2932626152780935
frozenset({7792}),frozenset({7789}),0.003996936479823848,0.004691015269733378,0.0009094825522952467,0.2275449101796407,48.506537944519124,0.0008907328622362387,1.2885007786818181
frozenset({4495}),frozenset({4490}),0.0014838925853238236,0.000981283806423819,0.00033507251926666987,0.22580645161290325,230.11329661683715,0.00033361639950221924,1.2903991750833692
frozenset({8122}),frozenset({7765}),0.0014838925853238236,0.00780240294863817,0.00033507251926666987,0.22580645161290325,28.94062932911142,0.00032349459138347693,1.281588562858009
frozenset({4209}),frozenset({4222}),0.001388157579819061,0.0012445550715619166,0.00031113876789047915,0.22413793103448273,180.0948275862069,0.00030941112933438825,1.2872847956855424
frozenset({4209}),frozenset({4418}),0.001388157579819061,0.012541285721123929,0.00031113876789047915,0.22413793103448273,17.87200579099763,0.0002937294870560244,1.2727245650705514
frozenset({6533}),frozenset({6537}),0.00203436886697621,0.0024412426403714518,0.00045474127614762337,0.22352941176470587,91.56378316032294,0.00044977488812331687,1.2847347632661883
frozenset({7869}),frozenset({7845}),0.002249772629361926,0.0015796275908285865,0.0005026087789000048,0.22340425531914895,141.4284332688588,0.0004990549759815737,1.285637191869344
frozenset({4386}),frozenset({4519}),0.0024651763917476425,0.004954286534871476,0.0005504762816523862,0.22330097087378642,45.072276159654805,0.0005382630914486678,1.281121356086353
frozenset({6646}),frozenset({6645}),0.0071322579101048295,0.0035182614523000333,0.0015796275908285865,0.2214765100671141,62.95055471853171,0.0015545344427556026,1.2799636124448905
frozenset({6955}),frozenset({6957}),0.0022737063807381167,0.0021779713752333543,0.0005026087789000048,0.2210526315789474,101.49473684210527,0.0004976567114870718,1.280987739450714
frozenset({5132}),frozenset({5136}),0.0020583026183524007,0.013761907041309656,0.00045474127614762337,0.2209302325581395,16.053751263902928,0.00042641510685097336,1.265917552155931
frozenset({8064}),frozenset({8063}),0.001627495093580968,0.0014120913311952516,0.00035900627064286054,0.22058823529411764,156.2138584247258,0.00035670809892965203,1.2812071281033721
frozenset({4227}),frozenset({4592}),0.001627495093580968,0.0014838925853238236,0.00035900627064286054,0.22058823529411764,148.65512333965845,0.00035659124274084486,1.2811150057395846
frozenset({5030}),frozenset({4874}),0.001627495093580968,0.003996936479823848,0.00035900627064286054,0.22058823529411764,55.189327227897145,0.00035250127613259245,1.2778907230070184
frozenset({7789}),frozenset({8572}),0.004691015269733378,0.002513043894500024,0.0010291513091762003,0.21938775510204084,87.29961127308067,0.0010173625818935906,1.277826427429268
frozenset({3408}),frozenset({3407}),0.0017471638504619213,0.002345507634866689,0.00038294002201905126,0.21917808219178084,93.44590438915293,0.00037884203586842976,1.2776978586430654
frozenset({8040}),frozenset({7765}),0.002513043894500024,0.00780240294863817,0.0005504762816523862,0.21904761904761907,28.074379199532576,0.0005308685005598822,1.270496923053573
frozenset({3410}),frozenset({3411}),0.0020822363697285914,0.0018907663587190656,0.00045474127614762337,0.21839080459770113,115.50385566710315,0.0004508042536688392,1.2769926959822269
frozenset({7898}),frozenset({7948}),0.001771097601838112,0.0005744100330285769,0.00038294002201905126,0.21621621621621623,376.41441441441447,0.0003819226857870826,1.2751292009923427
frozenset({6540}),frozenset({7313}),0.004571346512852424,0.0013402900770666795,0.000981283806423819,0.21465968586387438,160.15912490650712,0.0009751568760538094,1.2716266973018684
frozenset({5124}),frozenset({5134}),0.0017950313532143027,0.004212340242209564,0.00038294002201905126,0.21333333333333335,50.64484848484849,0.00037537873921387874,1.2658317708785474
frozenset({6550}),frozenset({6892}),0.002249772629361926,0.0012206213201857259,0.0004786750275238141,0.21276595744680854,174.30955360867753,0.00047592890708684463,1.2687197512959805
frozenset({6552}),frozenset({6895}),0.00169929634770954,0.0005744100330285769,0.00035900627064286054,0.21126760563380279,367.7992957746479,0.00035803017777164735,1.2671288729938386
frozenset({3201}),frozenset({3200}),0.001938633861471447,0.0011488200660571537,0.000406873773395242,0.20987654320987653,182.68878600823047,0.0004046466319144457,1.2641710246038966
