itemID|brand|manufacturer|customerRating|category1|category2|category3|recommendedRetailPrice|minSalesPrice|maxSalesPrice|meanSalesPrice|minSalesPriceCounts|maxSalesPriceCounts|unitsSold|revenue|relRevenue|dateFirstSell|dateLastSell|soldDaily|soldWeekly|soldMonthly|recentlySold
4118|0|88|0.0|2|12|14|26.94||||||||||||||
4119|0|88|0.0|2|12|14|17.52||||||||||||||
4120|0|88|0.0|2|12|14|20.15||||||||||||||
4121|0|61|0.0|2|12|14|22.09||||||||||||||
4122|0|61|0.0|2|12|14|17.31||||||||||||||
4123|0|61|0.0|2|12|14|6.85||||||||||||||
4124|0|61|3.0|2|12|14|9.38||||||||||||||
4125|0|61|5.0|2|12|14|14.63||||||||||||||
4126|70|84|0.0|2|12|14|30.2||||||||||||||
4127|70|84|0.0|2|12|14|23.62||||||||||||||
4128|70|84|0.0|2|12|14|25.71||||||||||||||
4129|70|84|0.0|2|12|14|34.98||||||||||||||
4130|70|84|5.0|2|12|14|42.16||||||||||||||
4131|70|84|0.0|2|12|14|29.3||||||||||||||
4132|70|84|5.0|2|12|14|32.29||||||||||||||
4133|70|84|4.0|2|12|14|16.44||||||||||||||
4134|70|84|0.0|2|12|14|23.9||||||||||||||
4135|70|84|0.0|2|12|14|33.12||||||||||||||
4136|70|84|0.0|2|12|14|15.94||||||||||||||
4137|70|84|5.0|2|12|14|21.91||||||||||||||
4138|70|84|4.5|2|12|14|17.93||||||||||||||
4139|70|84|0.0|2|12|14|33.86||||||||||||||
4140|70|84|0.0|2|12|14|33.86||||||||||||||
4141|70|84|0.0|2|12|14|23.41||||||||||||||
4142|70|84|4.5|2|12|14|25.15||||||||||||||
4143|70|84|0.0|2|12|14|37.1||||||||||||||
4144|70|84|5.0|2|12|14|20.42||||||||||||||
4145|70|84|4.67|2|12|14|22.41||||||||||||||
4146|70|84|0.0|2|12|14|24.9||||||||||||||
4147|70|84|0.0|2|12|14|31.87||||||||||||||
4148|70|84|0.0|2|12|14|18.43||||||||||||||
4149|70|84|5.0|2|12|14|33.86||||||||||||||
4150|70|84|0.0|2|12|14|36.85||||||||||||||
4151|70|84|0.0|2|12|14|20.17||||||||||||||
4152|70|84|0.0|2|12|14|24.9||||||||||||||
4153|0|86|0.0|2|12|14|31.12||||||||||||||
4154|0|86|0.0|2|12|14|28.88||||||||||||||
4155|0|86|0.0|2|12|14|25.4||||||||||||||
4156|0|86|0.0|2|12|14|17.68||||||||||||||
4157|0|86|5.0|2|12|14|34.61||||||||||||||
4158|0|86|0.0|2|12|14|18.43||||||||||||||
4159|0|86|0.0|2|12|14|19.42||||||||||||||
4160|0|86|0.0|2|12|14|20.92||||||||||||||
4161|0|86|2.0|2|12|14|28.39||||||||||||||
4162|0|86|5.0|2|12|14|19.67||||||||||||||
4163|0|86|0.0|2|12|14|29.88||||||||||||||
4164|0|86|5.0|2|12|14|35.61||||||||||||||
4165|0|86|2.0|2|12|14|33.12||||||||||||||
4166|0|86|0.0|2|12|14|35.61||||||||||||||
4167|0|86|0.0|2|12|14|30.88||||||||||||||
4168|0|86|3.0|2|12|14|18.54||||||||||||||
4169|0|86|0.0|2|12|14|16.44||||||||||||||
4170|0|86|5.0|2|12|14|8.59||||||||||||||
4171|0|86|3.0|2|12|14|15.58||||||||||||||
4172|0|86|0.0|2|12|14|23.37||||||||||||||
4173|0|86|5.0|2|12|14|8.75||||||||||||||
4174|0|86|0.0|2|12|14|9.06||||||||||||||
4175|0|86|0.0|2|12|14|20.99||||||||||||||
4176|0|86|0.0|2|12|14|19.08||||||||||||||
4177|0|86|0.0|2|12|14|22.1||||||||||||||
4178|0|86|0.0|2|12|14|18.92||||||||||||||
4179|0|86|0.0|2|12|14|18.13||||||||||||||
4180|0|86|0.0|2|12|14|10.49||||||||||||||
4181|0|86|1.0|2|12|14|22.42||||||||||||||
4182|0|86|0.0|2|12|14|14.31||||||||||||||
4183|0|86|4.0|2|12|14|12.08||||||||||||||
4184|0|86|0.0|2|12|14|9.54||||||||||||||
4185|0|86|0.0|2|12|14|11.45||||||||||||||
4186|0|86|0.0|2|12|14|20.99||||||||||||||
4187|0|86|0.0|2|12|14|12.08||||||||||||||
4188|0|86|0.0|2|12|14|11.45||||||||||||||
4189|0|86|0.0|2|12|14|18.76||||||||||||||
4190|0|86|0.0|2|12|14|20.23||||||||||||||
4191|0|86|5.0|2|12|14|13.6||||||||||||||
4192|0|86|5.0|2|12|14|15.04||||||||||||||
4193|0|86|0.0|2|12|14|20.05||||||||||||||
4194|0|86|0.0|2|12|14|15.93||||||||||||||
4195|0|86|0.0|2|12|14|20.76||||||||||||||
4196|0|86|0.0|2|12|14|26.89||||||||||||||
4197|0|86|0.0|2|12|14|21.66||||||||||||||
4198|0|86|2.0|2|12|14|33.37||||||||||||||
4199|0|86|0.0|2|12|14|25.15||||||||||||||
4200|0|86|0.0|2|12|14|12.7||||||||||||||
4201|0|88|0.0|2|12|14|13.69||||||||||||||
4202|0|86|0.0|2|12|14|22.65||||||||||||||
4203|0|86|0.0|2|12|14|16.39||||||||||||||
4204|0|86|0.0|2|12|14|11.32||||||||||||||
4205|0|86|1.0|2|12|14|13.71||||||||||||||
4206|79|80|0.0|6|29|44|13.19|19.31|19.31|19.309999999999956|202.0|202.0|202.0|3900.62|5.3604621692189784e-05|2018-03-10|2018-05-05|0.08771929824561403|0.4444444444444444|1.0|28.0
4207|0|91|3.67|6|30|45|17.74|14.94|17.25|15.522999999999993|483.0|173.0|656.0|10200.27|0.00014017812924822023|2018-01-01|2018-05-26|0.136986301369863|0.5238095238095238|0.8|7.0
4208|0|73|3.24|6|30|45|9.52|18.13|18.13|18.13000000000045|7949.0|7949.0|7949.0|144115.37|0.001980518453189482|2018-01-01|2018-05-27|0.6258503401360545|1.0|1.0|6.0
4209|79|80|4.91|6|29|44|7.41|3.11|3.74|3.1364568345323764|1342.0|2.0|1454.0|4558.4|6.264422259068505e-05|2018-01-12|2018-06-01|0.3475177304964539|0.7619047619047619|0.8333333333333334|1.0
4210|0|92|3.0|6|31|46|9.26|8.89|8.89|8.89|3.0|3.0|3.0|26.67|3.665148772581543e-07|2018-05-26|2018-05-31|0.5|1.0|1.0|2.0
4211|80|93|5.0|6|32|48|5.66|3.87|4.91|4.446666666666667|2.0|5.0|9.0|40.71|5.594608418889936e-07|2018-01-01|2018-03-29|0.06818181818181818|0.23076923076923078|0.6666666666666666|65.0
4212|80|93|3.0|6|32|48|8.69|7.5|13.8|13.742986425339403|2.0|267.0|269.0|3699.6000000000004|5.084208623563058e-05|2018-01-07|2018-05-10|0.16129032258064516|0.47368421052631576|1.0|23.0
4213|80|93|3.5|6|32|48|6.69|6.3|6.3|6.300000000000054|810.0|810.0|810.0|5103.0|7.012843714467045e-05|2018-01-21|2018-05-29|0.13953488372093023|0.5|1.0|4.0
4214|0|94|0.0|6|31|46|9.03|3.39|3.39|3.389999999999989|215.0|215.0|215.0|728.85|1.0016286775013338e-05|2018-03-09|2018-04-16|0.2564102564102564|0.8571428571428571|1.0|47.0
4215|0|94|0.0|6|31|46|13.01|4.97|4.97|4.970000000000023|365.0|365.0|365.0|1814.05|2.4929745522690465e-05|2018-03-09|2018-04-13|0.3333333333333333|0.8333333333333334|1.0|50.0
4216|0|94|0.0|6|31|46|16.3|33.17|33.17|33.16999999999914|1104.0|1104.0|1104.0|36619.68|0.0005032492508598757|2018-03-09|2018-04-16|0.3333333333333333|1.0|1.0|47.0
4217|0|94|4.5|6|31|46|20.57|45.05|45.05|45.05000000000175|2291.0|2291.0|2291.0|103209.54999999999|0.0014183665373123109|2018-03-10|2018-05-17|0.34782608695652173|0.8181818181818182|1.0|16.0
4218|0|80|5.0|6|31|46|8.77|3.74|3.74|3.739999999999829|3529.0|3529.0|3529.0|13198.460000000001|0.00018138102538045215|2018-03-05|2018-06-01|0.8202247191011236|1.0|1.0|1.0
4219|0|80|4.14|6|31|46|12.26|14.1|18.57|14.776290070366606|1614.0|6.0|3646.0|53866.619999999995|0.0007402668773007738|2018-03-08|2018-06-01|0.4418604651162791|0.8461538461538461|1.0|1.0
4220|0|80|5.0|6|31|46|18.96|28.27|28.27|28.27000000000036|1056.0|1056.0|1056.0|29853.12|0.00041025919057266404|2018-03-07|2018-06-01|0.12643678160919541|0.46153846153846156|1.0|1.0
4221|79|80|5.0|6|29|44|17.85|26.73|33.42|33.411720297029056|1.0|1037.0|1038.0|34683.270000000004|0.00047663796201580146|2018-01-09|2018-05-26|0.2391304347826087|0.75|1.0|7.0
4222|79|80|3.33|6|29|44|14.58|14.28|15.73|15.330566037735586|335.0|1031.0|1366.0|21001.43|0.00028861404344565877|2018-01-04|2018-05-27|0.2916666666666667|0.7619047619047619|1.0|6.0
4223|0|80|0.0|5|25|36|5.44|1.31|1.31|1.3100000000000018|290.0|290.0|290.0|379.90000000000003|5.220809968892869e-06|2018-03-10|2018-04-24|0.15217391304347827|0.5|1.0|39.0
4224|0|92|0.0|6|31|46|6.21||||||||||||||
4225|0|80|3.0|6|30|45|16.42|21.29|27.27|23.95|1.0|1.0|3.0|71.85|9.874050967753423e-07|2018-01-24|2018-01-31|0.375|1.0|1.0|122.0
4226|81|95|4.2|6|33|49|9.5|8.76|8.76|8.76|6.0|6.0|6.0|52.56|7.223105342590397e-07|2018-01-13|2018-02-21|0.125|0.5714285714285714|1.0|101.0
4227|0|70|2.13|6|30|45|3.8|0.33|1.33|1.139252814739029|140.0|7.0|4969.0|5684.55|7.81204404018688e-05|2018-04-26|2018-06-01|0.7837837837837838|1.0|1.0|1.0
4228|82|96|4.0|6|30|45|7.0|7.9|7.9|7.900000000000056|1021.0|1021.0|1021.0|8065.900000000001|0.00011084635727321134|2018-01-01|2018-05-06|0.14285714285714285|0.6111111111111112|1.0|27.0
4229|0|97|5.0|6|29|44|10.43|18.18|18.18|18.180000000000003|8.0|8.0|8.0|145.44|1.9987223002784384e-06|2018-01-03|2018-03-28|0.09411764705882353|0.46153846153846156|1.0|66.0
4230|0|98|4.92|7|35|51|9.92|7.46|7.46|7.459999999999991|107.0|107.0|107.0|798.22|1.0969610248406596e-05|2018-01-01|2018-05-29|0.3221476510067114|0.9545454545454546|1.0|4.0
4231|0|99|0.0|6|31|46|8.12||||||||||||||
4232|0|100|4.75|6|31|46|10.71|8.68|8.68|8.68|8.0|8.0|8.0|69.44|9.542854546983963e-07|2018-01-01|2018-02-03|0.14705882352941177|0.6|1.0|119.0
4233|0|100|4.2|7|36|54|12.24|11.57|11.57|11.570000000000055|738.0|738.0|738.0|8538.66|0.00011734330415632214|2018-01-06|2018-05-18|0.16541353383458646|0.65|1.0|15.0
4234|0|91|4.43|6|30|45|136.4|128.37|141.12|133.32513715710735|94.0|3.0|422.0|56270.52|0.000773302689578272|2018-01-04|2018-05-15|0.2727272727272727|0.9|1.0|18.0
4235|81|95|0.0|6|33|49|22.49||||||||||||||
4236|81|95|5.0|6|33|49|27.26||||||||||||||
4237|81|95|5.0|6|33|49|25.71||||||||||||||
4238|0|95|5.0|6|33|49|10.9||||||||||||||
4239|0|92|4.0|6|31|46|11.54||||||||||||||
4240|0|80|5.0|6|31|46|8.69|17.79|17.79|17.79000000000053|2084.0|2084.0|2084.0|37074.36|0.0005094977317144591|2018-03-09|2018-06-01|0.38823529411764707|1.0|1.0|1.0
4241|0|80|0.0|6|31|46|12.73|14.57|14.57|14.569999999999771|2102.0|2102.0|2102.0|30626.14|0.0004208824875512204|2018-03-05|2018-05-13|0.4857142857142857|0.9|1.0|20.0
4242|0|80|4.92|6|30|45|5.78|1.62|1.62|1.6199999999999408|1707.0|1707.0|1707.0|2765.34|3.800293403363571e-05|2018-03-10|2018-05-31|0.6024096385542169|1.0|1.0|2.0
4243|0|91|5.0|6|30|45|13.19|17.54|17.54|17.540000000000006|32.0|32.0|32.0|561.28|7.713440956410079e-06|2018-01-11|2018-05-24|0.1791044776119403|0.8|1.0|9.0
4244|0|97|0.0|6|29|44|14.16|28.96|28.96|28.96000000000003|119.0|119.0|119.0|3446.2400000000002|4.7360263614628486e-05|2018-01-03|2018-06-01|0.17333333333333334|0.6818181818181818|1.0|1.0
4245|0|99|4.0|6|31|46|9.88||||||||||||||
4246|79|80|1.8|6|30|45|11.78|14.99|14.99|14.990000000000103|1588.0|1588.0|1588.0|23804.12|0.0003271302632185367|2018-01-03|2018-05-31|0.2751677852348993|0.8636363636363636|1.0|2.0
4247|81|95|0.0|6|33|49|13.76|7.57|7.57|7.570000000000062|654.0|654.0|654.0|4950.78|6.803654008369422e-05|2018-01-02|2018-05-27|0.1643835616438356|0.7619047619047619|1.0|6.0
4248|81|95|5.0|6|33|49|16.48||||||||||||||
4249|81|95|4.0|6|33|49|14.99|27.8|27.8|27.800000000000043|452.0|452.0|452.0|12565.6|0.00017268388982658655|2018-01-06|2018-05-27|0.1267605633802817|0.6190476190476191|1.0|6.0
4250|80|93|0.0|6|29|44|12.8|20.76|20.76|20.759999999999994|31.0|31.0|31.0|643.5600000000001|8.84418126765121e-06|2018-01-03|2018-05-18|0.11029411764705882|0.6|0.8|15.0
4251|81|95|0.0|6|33|49|13.17|8.48|8.48|8.480000000000002|50.0|50.0|50.0|424.0|5.826858191130761e-06|2018-05-03|2018-05-03|1.0|1.0|1.0|30.0
4252|81|95|0.0|6|33|49|24.87||||||||||||||
4253|81|95|0.0|6|33|49|19.02|21.78|21.78|21.78|11.0|11.0|11.0|239.58|3.292449729790349e-06|2018-01-03|2018-05-23|0.06382978723404255|0.38095238095238093|1.0|10.0
4254|81|95|0.0|6|33|49|12.35|6.02|6.29|6.284315789473688|3.0|122.0|125.0|785.4399999999999|1.0793979947268266e-05|2018-05-03|2018-05-30|0.10714285714285714|0.6|1.0|3.0
4255|81|95|3.0|6|33|49|9.64|16.16|16.16|16.159999999999968|212.0|212.0|212.0|3425.92|4.708101418433655e-05|2018-02-03|2018-06-01|0.07563025210084033|0.4444444444444444|0.8|1.0
4256|83|101|5.0|3|14|17|6.1|2.02|2.02|2.0199999999999854|1244.0|1244.0|1244.0|2512.88|3.453347974369969e-05|2018-01-06|2018-05-23|0.18840579710144928|0.6666666666666666|1.0|10.0
4257|80|93|0.0|6|32|48|4.34|2.12|2.12|2.1200000000000028|140.0|140.0|140.0|296.8|4.0788007337915335e-06|2018-02-11|2018-05-08|0.10344827586206896|0.5|1.0|25.0
4258|0|102|0.0|6|31|46|9.28|3.63|6.12|5.572878486055743|4.0|24.0|2137.0|11937.31|0.00016404955790935648|2018-03-20|2018-05-24|0.3939393939393939|0.7|1.0|9.0
4259|0|102|4.6|6|31|46|19.22|21.25|40.57|28.583994661921746|5.0|433.0|2174.0|62010.09|0.0008521792472859804|2018-03-12|2018-05-28|0.5769230769230769|0.9166666666666666|1.0|5.0
4260|0|102|4.0|6|31|46|6.84|1.47|2.08|1.9714679802955861|191.0|1424.0|2226.0|4421.92|6.076863389746447e-05|2018-03-17|2018-05-24|0.782608695652174|1.0|1.0|9.0
4261|0|102|3.0|6|31|46|10.81|2.05|5.0|4.717082533589219|223.0|1717.0|2096.0|9773.79|0.0001343171894337074|2018-03-13|2018-05-29|0.5769230769230769|1.0|1.0|4.0
4262|0|103|4.0|6|31|46|102.9|92.77|125.56|123.7178651685395|10.0|169.0|179.0|22147.34|0.0003043618148366933|2018-04-13|2018-06-01|0.3|0.875|1.0|1.0
4263|0|103|0.0|6|31|46|103.53||||||||||||||
4264|0|45|5.0|7|37|58|11.44|11.52|11.52|11.520000000000001|17.0|17.0|17.0|195.84|2.6913488399788874e-06|2018-01-01|2018-04-14|0.1346153846153846|0.7333333333333333|1.0|49.0
4265|0|45|5.0|6|31|46|11.69|28.85|28.85|28.850000000000005|5.0|5.0|5.0|144.25|1.9823686180910668e-06|2018-01-11|2018-02-13|0.08823529411764706|0.5|1.0|109.0
4266|0|45|5.0|7|38|60|29.66|14.13|17.2|15.79142857142857|1.0|2.0|7.0|110.53999999999999|1.5191059067160243e-06|2018-01-20|2018-01-26|0.5714285714285714|1.0|1.0|127.0
4267|0|98|5.0|6|32|48|7.27|6.15|6.93|6.893655913978514|13.0|335.0|348.0|2401.4999999999995|3.3002830061321984e-05|2018-01-03|2018-05-28|0.13013698630136986|0.5|1.0|5.0
4268|0|91|3.9|6|30|45|5.06|2.07|2.07|2.069999999999997|74.0|74.0|74.0|153.17999999999998|2.1050899474467214e-06|2018-01-05|2018-05-26|0.2887323943661972|0.6190476190476191|0.8|7.0
4269|0|45|0.0|6|31|46|5.66|4.91|4.91|4.91|5.0|5.0|5.0|24.55|3.373805863025005e-07|2018-04-25|2018-05-22|0.14285714285714285|0.4|1.0|11.0
4270|0|94|0.0|6|31|46|17.54|29.92|29.92|29.91999999999985|886.0|886.0|886.0|26509.120000000003|0.00036430396936714223|2018-03-10|2018-04-12|0.29411764705882354|0.8333333333333334|1.0|51.0
4271|0|94|0.0|6|31|46|14.45|19.53|19.53|19.530000000000104|614.0|614.0|614.0|11991.42|0.00016479316945822932|2018-03-10|2018-04-17|0.15384615384615385|0.7142857142857143|1.0|46.0
4272|0|94|0.0|6|31|46|15.61|22.86|22.86|22.860000000000007|20.0|20.0|20.0|457.2|6.283112181568358e-06|2018-03-09|2018-03-21|0.6153846153846154|1.0|1.0|73.0
4273|0|94|0.0|6|31|46|14.84|15.05|15.05|15.049999999999693|1231.0|1231.0|1231.0|18526.55|0.00025460278212474907|2018-03-09|2018-04-14|0.35135135135135137|0.8333333333333334|1.0|49.0
4274|0|94|5.0|6|31|46|12.08|23.42|23.42|23.419999999999995|821.0|821.0|821.0|19227.82|0.00026424004826553746|2018-03-10|2018-04-24|0.2391304347826087|0.75|1.0|39.0
4275|0|94|0.0|6|31|46|13.19|21.08|21.08|21.080000000000066|986.0|986.0|986.0|20784.879999999997|0.00028563808556525926|2018-03-09|2018-04-16|0.4358974358974359|0.8571428571428571|1.0|47.0
4276|80|93|0.0|6|32|48|8.94|5.33|6.56|6.238474576271181|2.0|96.0|209.0|1307.53|1.7968848798700954e-05|2018-01-14|2018-05-19|0.15873015873015872|0.7368421052631579|1.0|14.0
4277|80|93|5.0|6|32|48|10.8|13.66|13.66|13.660000000000007|102.0|102.0|102.0|1393.32|1.9147825601099792e-05|2018-01-01|2018-05-27|0.17006802721088435|0.8571428571428571|1.0|6.0
4278|80|93|0.0|6|34|50|30.74|16.81|26.43|24.523076923076925|2.0|9.0|14.0|345.23|4.744354371047342e-06|2018-01-11|2018-05-29|0.09352517985611511|0.5714285714285714|1.0|4.0
4279|0|104|0.0|6|31|46|44.91|21.51|26.97|25.150000000000002|2.0|4.0|6.0|150.9|2.0737568420793207e-06|2018-02-13|2018-04-26|0.0821917808219178|0.5454545454545454|1.0|37.0
4280|81|95|5.0|6|33|49|8.05|6.6|7.54|7.239668049792484|244.0|466.0|710.0|5124.04|7.041758123981526e-05|2018-01-02|2018-05-06|0.184|0.7222222222222222|1.0|27.0
4281|81|95|5.0|6|33|49|11.19|11.55|11.55|11.550000000000027|358.0|358.0|358.0|4134.900000000001|5.682423569459101e-05|2018-01-11|2018-04-26|0.18867924528301888|0.5625|1.0|37.0
4282|0|95|5.0|6|33|49|13.6|8.47|8.54|8.539739776951645|1.0|376.0|377.0|3219.5099999999993|4.424440616728159e-05|2018-01-11|2018-03-31|0.1125|0.6666666666666666|1.0|63.0
4283|81|95|0.0|6|33|49|10.35|3.36|3.36|3.36000000000001|203.0|203.0|203.0|682.0799999999999|9.37354583727941e-06|2018-05-03|2018-05-17|0.2|1.0|1.0|16.0
4284|81|95|5.0|6|33|49|15.35|23.42|23.42|23.42000000000004|215.0|215.0|215.0|5035.3|6.919806379669983e-05|2018-01-06|2018-03-31|0.08235294117647059|0.38461538461538464|1.0|63.0
4285|81|95|0.0|6|33|49|13.6|7.31|7.31|7.310000000000001|105.0|105.0|105.0|767.55|1.0548125010854754e-05|2018-01-05|2018-02-21|0.20833333333333334|0.75|1.0|101.0
4286|81|95|0.0|6|33|49|29.65|85.68|85.68|85.67999999999995|59.0|59.0|59.0|5055.120000000001|6.947044193195504e-05|2018-05-02|2018-05-31|0.2|0.6|1.0|2.0
4287|0|95|0.0|6|33|49|10.89|13.18|14.51|13.886889763779617|144.0|155.0|299.0|4146.97|5.6990108756777206e-05|2018-02-11|2018-05-27|0.0660377358490566|0.375|0.75|6.0
4288|0|95|5.0|6|33|49|17.03|29.67|29.67|29.669999999999987|54.0|54.0|54.0|1602.18|2.201810296383463e-05|2018-01-02|2018-05-13|0.19696969696969696|0.7894736842105263|1.0|20.0
4289|81|95|5.0|6|33|49|14.65|41.81|41.81|41.81000000000011|212.0|212.0|212.0|8863.720000000001|0.00012181047048558859|2018-01-05|2018-05-31|0.034013605442176874|0.18181818181818182|0.4|2.0
4290|0|45|5.0|6|31|46|18.31|18.61|18.61|18.609999999999964|300.0|300.0|300.0|5583.0|7.672488037991283e-05|2018-04-26|2018-05-24|0.27586206896551724|0.8|1.0|9.0
4291|0|80|2.0|6|31|46|7.33|5.23|5.23|5.230000000000015|514.0|514.0|514.0|2688.2200000000003|3.6943105487173435e-05|2018-03-10|2018-05-02|0.2037037037037037|0.7777777777777778|1.0|31.0
4292|0|33|0.0|6|32|48|11.49|5.31|6.26|5.35488188976377|134.0|7.0|141.0|755.36|1.0380602837859745e-05|2018-02-04|2018-05-25|0.12612612612612611|0.5882352941176471|1.0|8.0
4293|0|101|4.85|6|31|46|7.39|5.09|5.09|5.0900000000000745|1977.0|1977.0|1977.0|10062.93|0.0001382907219275365|2018-01-22|2018-05-31|0.5846153846153846|0.9473684210526315|1.0|2.0
4294|81|95|0.0|6|33|49|6.71|1.67|1.81|1.8068301886792477|8.0|290.0|298.0|538.26|7.397086532919914e-06|2018-01-09|2018-03-30|0.18518518518518517|0.8333333333333334|1.0|64.0
4295|80|93|5.0|6|31|46|38.38|47.13|47.13|47.13000000000009|150.0|150.0|150.0|7069.5|9.715324052405405e-05|2018-03-04|2018-05-08|0.15151515151515152|0.6363636363636364|1.0|25.0
4296|0|105|2.5|6|30|45|4.98|1.21|1.21|1.2100000000000004|199.0|199.0|199.0|240.79|3.309078263779189e-06|2018-01-03|2018-05-26|0.16666666666666666|0.6666666666666666|1.0|7.0
4297|0|70|5.0|6|30|45|11.01|8.14|11.23|9.285700451904738|2620.0|328.0|8628.0|80177.6|0.0011018478898707684|2018-01-02|2018-06-01|0.48344370860927155|1.0|1.0|1.0
4298|0|80|5.0|6|31|46|7.03|5.57|5.57|5.57000000000005|1008.0|1008.0|1008.0|5614.56|7.715859652263002e-05|2018-03-09|2018-06-01|0.29411764705882354|1.0|1.0|1.0
4299|0|45|1.0|7|35|51|7.18|10.02|10.02|10.019999999999998|7.0|7.0|7.0|70.14|9.639052677497916e-07|2018-01-05|2018-04-26|0.0625|0.35294117647058826|0.75|37.0
4300|0|45|0.0|6|31|46|7.66|12.18|12.18|12.17999999999993|629.0|629.0|629.0|7661.22|0.00010528500592229909|2018-04-21|2018-05-31|0.36585365853658536|0.8571428571428571|1.0|2.0
4301|0|100|2.0|5|26|38|7.67|6.74|8.79|8.739999999999977|7.0|232.0|239.0|2086.4599999999996|2.867336448459124e-05|2018-01-01|2018-05-04|0.07258064516129033|0.2222222222222222|0.6|29.0
4302|0|100|0.0|5|26|38|10.43|13.57|25.07|24.785463917525778|4.0|126.0|131.0|3233.57|4.443762698371391e-05|2018-01-01|2018-05-26|0.0821917808219178|0.3333333333333333|0.8|7.0
4303|80|93|0.0|6|31|46|4.76|2.93|2.93|2.9300000000000055|123.0|123.0|123.0|360.39000000000004|4.9526920365604135e-06|2018-01-10|2018-05-27|0.11594202898550725|0.65|1.0|6.0
4304|80|93|0.0|6|31|46|5.04|2.69|2.69|2.6900000000000146|338.0|338.0|338.0|909.22|1.2495037746556394e-05|2018-01-18|2018-05-25|0.21875|0.7368421052631579|1.0|8.0
4305|81|95|0.0|6|33|49|27.38|42.99|53.74|52.39625|1.0|14.0|15.0|795.35|1.0930169014895875e-05|2018-05-02|2018-06-01|0.16129032258064516|0.6|1.0|1.0
4306|0|100|2.83|3|15|19|10.55|2.07|3.71|3.6061538461538527|16.0|917.0|1595.0|5754.610000000001|7.908324626241273e-05|2018-01-01|2018-03-22|0.654320987654321|1.0|1.0|72.0
4307|0|91|5.0|6|30|45|8.91|6.69|6.69|6.689999999999999|98.0|98.0|98.0|655.62|9.009916903936674e-06|2018-01-01|2018-05-31|0.31788079470198677|0.9090909090909091|1.0|2.0
4308|0|106|0.0|6|29|44|9.87|20.18|20.18|20.180000000000206|1380.0|1380.0|1380.0|27848.399999999998|0.00038270914540067426|2018-01-09|2018-05-29|0.09929078014184398|0.6190476190476191|0.8|4.0
4309|0|70|1.5|6|29|44|14.04|2.19|5.5|5.449931506849316|2.0|315.0|322.0|1754.82|2.4115771912641705e-05|2018-01-04|2018-06-01|0.11409395973154363|0.5909090909090909|1.0|1.0
4310|84|70|5.0|3|15|19|11.78|13.32|13.32|13.319999999999782|2139.0|2139.0|2139.0|28491.48|0.00039154673022509024|2018-01-01|2018-06-01|0.27631578947368424|1.0|1.0|1.0
4311|84|70|5.0|3|15|19|11.48|12.37|15.45|15.446047405509724|2.0|2154.0|2157.0|33319.479999999996|0.00045789595509956974|2018-01-01|2018-06-01|0.23026315789473684|0.8181818181818182|1.0|1.0
4312|0|70|0.0|3|15|19|20.26|37.47|37.47|37.46999999999999|9.0|9.0|9.0|337.23|4.634413650459969e-06|2018-01-08|2018-04-01|0.08333333333333333|0.4166666666666667|1.0|62.0
4313|0|107|0.0|6|31|46|47.88|41.47|65.5|49.1396103896104|53.0|25.0|82.0|4015.1299999999997|5.517828568149729e-05|2018-03-25|2018-05-26|0.1746031746031746|0.9|1.0|7.0
4314|0|107|5.0|6|31|46|98.89|63.32|63.32|63.31999999999998|32.0|32.0|32.0|2026.24|2.7845785710369798e-05|2018-03-24|2018-05-04|0.5238095238095238|1.0|1.0|29.0
4315|0|100|3.0|6|30|45|10.94|2.82|3.48|3.4140193704600375|6.0|379.0|587.0|2004.46|2.7546472098570676e-05|2018-01-01|2018-04-29|0.12605042016806722|0.5294117647058824|0.75|34.0
4316|0|70|4.0|6|30|45|11.12|17.38|17.38|17.38|23.0|23.0|23.0|399.73999999999995|5.493462955949552e-06|2018-01-14|2018-05-31|0.12318840579710146|0.6190476190476191|1.0|2.0
4317|0|73|0.0|6|30|45|14.85|33.42|33.42|33.42000000000001|19.0|19.0|19.0|634.98|8.726269844821253e-06|2018-01-04|2018-05-31|0.08783783783783784|0.5|1.0|2.0
4318|0|73|0.0|6|30|45|12.9|13.9|13.9|13.900000000000004|16.0|16.0|16.0|222.4|3.0563520323289653e-06|2018-01-03|2018-05-28|0.0821917808219178|0.4090909090909091|0.8|5.0
4319|81|95|0.0|6|33|49|36.3|76.67|87.66|76.92558139534887|51.0|1.0|52.0|3997.83|5.49405388732271e-05|2018-02-09|2018-05-24|0.05714285714285714|0.375|1.0|9.0
4320|81|95|5.0|6|33|49|16.29|9.72|9.72|9.72|3.0|3.0|3.0|29.160000000000004|4.007339265409741e-07|2018-05-03|2018-05-03|1.0|1.0|1.0|30.0
4321|81|95|5.0|6|33|49|11.13|4.42|4.42|4.4199999999999955|67.0|67.0|67.0|296.14|4.069730624343075e-06|2018-01-07|2018-05-20|0.16417910447761194|0.7|1.0|13.0
4322|0|100|5.0|3|14|17|15.61|20.35|24.8|23.054178802589952|1210.0|2916.0|7496.0|171951.86|0.0023630639243423816|2018-01-01|2018-06-01|0.4473684210526316|1.0|1.0|1.0
4323|0|102|0.0|6|31|46|90.85|70.6|70.6|70.59999999999995|42.0|42.0|42.0|2965.2|4.074952808570975e-05|2018-03-13|2018-04-24|0.3953488372093023|0.5714285714285714|1.0|39.0
