support,itemsets
0.00023933751376190704,"frozenset({2085, 3307, 3317, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({3307, 2639, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 3317, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2639, 3317, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2639, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2639, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2639, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 3317, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 3544, 2174, 3327})"
0.00023933751376190704,frozenset({2075})
0.00023933751376190704,"frozenset({2639, 2197, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 3317, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 3544, 2174, 3327})"
0.00023933751376190704,frozenset({2091})
0.00023933751376190704,"frozenset({9474, 2085, 3317, 3544, 2174, 3327})"
0.00023933751376190704,frozenset({2106})
0.00023933751376190704,frozenset({2129})
0.00023933751376190704,frozenset({2151})
0.00023933751376190704,"frozenset({2085, 2639, 3317, 342, 3544, 2174})"
0.00023933751376190704,frozenset({2161})
0.00023933751376190704,frozenset({1091})
0.00023933751376190704,frozenset({899})
0.00023933751376190704,"frozenset({9474, 2085, 2639, 3317, 342, 2174})"
0.00023933751376190704,frozenset({2214})
0.00023933751376190704,"frozenset({2639, 3317, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({2639, 2197, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({3307, 2197, 2174, 2639})"
0.00023933751376190704,"frozenset({3307, 2639, 3317, 2197, 2174})"
0.00023933751376190704,"frozenset({3307, 3317, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2639, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2639, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2639, 2197, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2639, 3317, 2197, 2174})"
0.00023933751376190704,"frozenset({2639, 3317, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 3317, 342, 2174})"
0.00023933751376190704,"frozenset({2639, 3317, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3307, 2639, 2197, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({3307, 2639, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({3307, 2639, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2197, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3317, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2197, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2197, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3317, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({3317, 2197, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({3317, 2197, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3307, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({3307, 2197, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({3307, 2197, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({3307, 3317, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2639, 2197, 2198, 2174})"
0.00023933751376190704,frozenset({2235})
0.00023933751376190704,frozenset({2240})
0.00023933751376190704,frozenset({2274})
0.00023933751376190704,"frozenset({2085, 3317, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 3317, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 2197, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 2197, 2174})"
0.00023933751376190704,"frozenset({2085, 3317, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2197, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 342, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 2197, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2197, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 2197, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2197, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 342, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2197, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2197, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3317, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3317, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3317, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3317, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2174, 3327})"
0.00023933751376190704,frozenset({827})
0.00023933751376190704,"frozenset({2085, 3307, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 3317, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 342, 2174, 3327})"
0.00023933751376190704,frozenset({826})
0.00023933751376190704,"frozenset({2085, 2639, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 3317, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2639, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 3317, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 2198, 2174})"
0.00023933751376190704,"frozenset({3307, 3317, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 3317, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 3307, 3317, 2197, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 2198, 2174, 3327})"
0.00023933751376190704,frozenset({1962})
0.00023933751376190704,"frozenset({2085, 3307, 2197, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 3317, 2197, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3317, 2197, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 2197, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 3317, 2197, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2639, 2197, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 342, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 342, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 2197, 3544, 2174})"
0.00023933751376190704,frozenset({2032})
0.00023933751376190704,frozenset({2034})
0.00023933751376190704,frozenset({2037})
0.00023933751376190704,"frozenset({9474, 2085, 2639, 3317, 2197, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 3317, 342, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3317, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2197, 342, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 2197, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 3317, 2197, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3317, 2197, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2197, 342, 2174})"
0.00023933751376190704,frozenset({1073})
0.00023933751376190704,"frozenset({2085, 3307, 2197, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 2197, 342, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2197, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 2197, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2197, 342, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 2197, 342, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2197, 342, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2197, 342, 2198, 3317, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 342, 2198, 2174})"
0.00023933751376190704,frozenset({1858})
0.00023933751376190704,"frozenset({2085, 3307, 2639, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 342, 2198, 2174, 3327})"
0.00023933751376190704,frozenset({998})
0.00023933751376190704,"frozenset({2085, 2639, 342, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 2197, 2198, 2174})"
0.00023933751376190704,frozenset({1955})
0.00023933751376190704,"frozenset({9474, 3307, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({3307, 2197, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({3307, 2639, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 3307, 3317, 2198, 2174})"
0.00023933751376190704,"frozenset({3307, 3317, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({3307, 3317, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2639, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2639, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2639, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2639, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2639, 3317, 2198, 2174})"
0.00023933751376190704,"frozenset({2639, 3317, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2639, 3317, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3307, 2639, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 3317, 2198, 2174})"
0.00023933751376190704,"frozenset({3307, 2639, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3317, 342, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({3307, 2639, 3317, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2197, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 342, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3317, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 3317, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({3317, 2197, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3307, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 342, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 3307, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({3307, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 3307, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3307, 3317, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 3307, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 3317, 2197, 2174})"
0.00023933751376190704,"frozenset({3307, 3317, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2639, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 342, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2639, 3317, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2639, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({2639, 3317, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3317, 2197, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3307, 2639, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 3307, 2639, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({3307, 2639, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3307, 2639, 3317, 2174})"
0.00023933751376190704,"frozenset({3307, 2639, 3317, 3544, 2174})"
0.00023933751376190704,"frozenset({3307, 2639, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 2197, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3317, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 3317, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({3317, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 3317, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 3307, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 342, 2174, 3327})"
0.00023933751376190704,frozenset({2347})
0.00023933751376190704,frozenset({635})
0.00023933751376190704,frozenset({1170})
0.00023933751376190704,frozenset({3169})
0.00023933751376190704,frozenset({3175})
0.00023933751376190704,frozenset({673})
0.00023933751376190704,frozenset({1226})
0.00023933751376190704,frozenset({3218})
0.00023933751376190704,frozenset({3253})
0.00023933751376190704,frozenset({3271})
0.00023933751376190704,frozenset({3272})
0.00023933751376190704,frozenset({1355})
0.00023933751376190704,frozenset({3296})
0.00023933751376190704,"frozenset({9474, 3317, 342, 3544, 2174, 3327})"
0.00023933751376190704,frozenset({3308})
0.00023933751376190704,"frozenset({9474, 3307, 342, 3544, 2174, 3327})"
0.00023933751376190704,frozenset({3318})
0.00023933751376190704,"frozenset({2085, 2197, 342, 2198, 3544, 3317, 2174})"
0.00023933751376190704,frozenset({3323})
0.00023933751376190704,frozenset({1329})
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2197, 2198, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 342, 2198, 3317, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 2198, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 342, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2197, 2198, 342, 2174})"
0.00023933751376190704,"frozenset({9474, 3307, 3317, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 342, 2198, 3317, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 2198, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 342, 2198, 3544, 2174})"
0.00023933751376190704,frozenset({3366})
0.00023933751376190704,"frozenset({9474, 2085, 3307, 2197, 2198, 342, 2174})"
0.00023933751376190704,"frozenset({5121, 4962})"
0.00023933751376190704,"frozenset({2085, 2197, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 3317, 2197, 342, 2174})"
0.00023933751376190704,"frozenset({9474, 3307, 3317, 3544, 2174, 3327})"
0.00023933751376190704,frozenset({3125})
0.00023933751376190704,frozenset({1509})
0.00023933751376190704,frozenset({1153})
0.00023933751376190704,frozenset({3157})
0.00023933751376190704,"frozenset({9474, 2085, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 342, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3317, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 3317, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3317, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 3307, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 3317, 342, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2639, 3317, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 342, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 342, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 342, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3317, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 342, 2198, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 342, 2174})"
0.00023933751376190704,"frozenset({2085, 2197, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2197, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2197, 342, 2198, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({3544, 9474, 2174, 3327})"
0.00023933751376190704,frozenset({3086})
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2197, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({2085, 2639, 2197, 342, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({3544, 2198, 3317, 2174})"
0.00023933751376190704,"frozenset({2198, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({2198, 9474, 3307, 2174})"
0.00023933751376190704,"frozenset({3544, 2198, 3307, 2174})"
0.00023933751376190704,"frozenset({2198, 3307, 2174, 3327})"
0.00023933751376190704,"frozenset({2198, 3307, 3317, 2174})"
0.00023933751376190704,"frozenset({9474, 2198, 2174, 2639})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2197, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({3544, 2198, 2174, 2639})"
0.00023933751376190704,"frozenset({2174, 2198, 2639, 3327})"
0.00023933751376190704,"frozenset({2198, 3317, 2174, 2639})"
0.00023933751376190704,"frozenset({2198, 3307, 2174, 2639})"
0.00023933751376190704,"frozenset({3544, 9474, 2197, 2174})"
0.00023933751376190704,"frozenset({9474, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 342, 2198, 3317, 2174})"
0.00023933751376190704,"frozenset({3544, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({2174, 9474, 3317, 2197})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 342, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({3544, 2174, 3317, 2197})"
0.00023933751376190704,"frozenset({2174, 3317, 2197, 3327})"
0.00023933751376190704,"frozenset({9474, 3307, 2197, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2197, 342, 3317, 3544, 2174})"
0.00023933751376190704,"frozenset({3544, 3307, 2197, 2174})"
0.00023933751376190704,"frozenset({3307, 2197, 2174, 3327})"
0.00023933751376190704,"frozenset({2174, 3307, 3317, 2197})"
0.00023933751376190704,"frozenset({9474, 2197, 2174, 2639})"
0.00023933751376190704,"frozenset({3544, 2197, 2174, 2639})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({3317, 2197, 2174, 2639})"
0.00023933751376190704,"frozenset({9474, 2198, 3317, 2174})"
0.00023933751376190704,"frozenset({3544, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2639, 2197, 342, 3317, 2174})"
0.00023933751376190704,"frozenset({9474, 2198, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 2197, 342, 2198, 3544, 2174, 3327})"
0.00023933751376190704,"frozenset({3544, 9474, 3317, 2174})"
0.00023933751376190704,"frozenset({9474, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 2198, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({3544, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({3544, 9474, 3307, 2174})"
0.00023933751376190704,"frozenset({9474, 2085, 2197, 342, 2198, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 3307, 2174, 3327})"
0.00023933751376190704,"frozenset({3544, 3307, 2174, 3327})"
0.00023933751376190704,"frozenset({9474, 3307, 3317, 2174})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2197, 342, 3317, 2174})"
0.00023933751376190704,"frozenset({3544, 3307, 3317, 2174})"
0.00023933751376190704,"frozenset({3307, 3317, 2174, 3327})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2197, 342, 2174, 3327})"
0.00023933751376190704,"frozenset({3544, 9474, 2174, 2639})"
0.00023933751376190704,"frozenset({2085, 3307, 2639, 2197, 342, 3544, 2174})"
0.00023933751376190704,"frozenset({9474, 2174, 2639, 3327})"
0.00023933751376190704,"frozenset({3544, 2174, 2639, 3327})"
