itemID,bundles,free_bundles
4797,False,False
4850,False,False
8440,False,False
8443,False,False
2961,False,False
8441,False,False
4441,False,False
4436,False,False
4434,False,False
4433,False,False
4440,False,False
2038,True,False
4449,False,False
4447,False,False
4445,False,False
2149,True,False
4444,False,False
4442,False,False
4439,False,False
4437,False,False
4450,False,False
4438,False,False
4427,False,False
3469,True,False
3484,False,False
3474,False,False
5732,False,False
3466,False,False
3475,False,False
1835,True,False
3477,False,False
1906,True,False
3467,False,False
3470,False,False
3476,True,False
7535,False,False
3478,True,False
3402,True,False
4479,False,False
7533,False,False
8446,False,False
3479,False,False
1843,True,False
3483,False,False
913,True,False
3480,False,False
3465,False,False
3471,False,False
3481,False,False
9945,False,False
4388,True,False
7795,False,False
4420,False,False
4495,True,False
722,True,False
1116,False,False
998,False,False
5711,False,False
5704,False,False
34,False,False
278,False,False
917,False,False
918,False,False
5720,False,False
1118,False,False
1161,False,False
5716,False,False
997,False,False
1129,False,False
1135,False,False
1131,False,False
3171,True,False
1128,False,False
1134,False,False
2022,True,False
5721,False,False
724,False,False
5685,False,False
848,False,False
1130,False,False
5687,False,False
1000,False,False
849,False,False
10228,False,False
1121,False,False
1119,False,False
10227,False,False
2753,False,False
1169,False,False
5698,False,False
5684,False,False
5695,False,False
717,False,False
344,False,False
5688,False,False
2750,False,False
1126,False,False
1127,False,False
1110,False,False
1132,False,False
1163,False,False
5734,False,False
1113,False,False
1122,False,False
241,False,False
1112,False,False
921,False,False
920,False,False
3067,False,False
3003,False,False
2114,False,False
2112,False,False
3002,False,False
919,False,False
863,False,False
1947,False,False
73,True,False
856,False,False
814,False,False
862,False,False
922,False,False
5714,False,False
5724,False,False
5694,False,False
8436,True,False
1162,False,False
4747,False,False
915,False,False
1039,False,False
914,True,False
1850,True,False
1831,False,False
3151,False,False
3145,True,False
7587,False,False
1120,False,False
97,False,False
2661,True,False
5156,False,False
2116,False,False
2113,False,False
2120,False,False
2115,False,False
2614,True,False
2678,True,False
2043,True,False
2679,True,False
2030,True,False
2040,True,False
2026,True,False
2020,True,False
2041,True,False
2035,True,False
2671,True,False
2758,False,False
2292,False,False
71,False,False
245,False,False
1919,False,False
1918,False,False
1917,False,False
2287,True,False
2992,False,False
2285,False,False
2748,False,False
2752,False,False
2745,True,False
2673,False,False
2613,False,False
2672,True,False
2117,False,False
2747,False,False
2755,False,False
2749,False,False
2291,False,False
1833,True,False
1839,False,False
9948,False,False
2235,False,False
1991,True,False
2239,False,False
372,False,False
2237,False,False
2757,False,False
2234,False,False
3011,False,False
2036,True,False
1885,True,False
2024,True,False
2018,True,False
2760,False,False
2042,True,False
2034,False,False
2016,True,False
3186,False,False
1924,False,False
2759,False,False
5693,False,False
2290,False,False
3053,False,False
2119,False,False
2121,False,False
3070,False,False
3071,False,False
2213,True,False
2074,False,False
2217,True,False
3008,False,False
9377,False,False
2107,True,False
2071,True,False
2218,True,False
2147,True,False
971,False,False
2756,False,False
7035,True,False
7036,True,False
2289,True,False
2202,False,False
1916,False,False
2148,False,False
5722,False,False
1844,False,False
2238,False,False
1961,False,False
1997,False,False
2436,False,False
3214,True,False
3034,False,False
9443,False,False
5730,False,False
5705,False,False
2288,False,False
6562,True,False
4878,False,False
2751,True,False
2746,False,False
2754,False,False
5817,False,False
5706,False,False
5718,False,False
5707,False,False
5725,False,False
8718,False,False
885,False,False
2032,False,False
6677,False,False
7503,False,False
4387,True,False
4517,True,False
3147,True,False
3148,False,False
3142,False,False
3568,True,False
1040,False,False
5708,False,False
352,False,False
1046,False,False
1041,False,False
1043,False,False
5181,False,False
5164,False,False
4260,True,False
1146,False,False
5727,False,False
3037,False,False
661,False,False
537,False,False
978,False,False
979,False,False
980,False,False
5161,False,False
8084,False,False
4945,False,False
5159,False,False
4389,True,False
4509,True,False
7534,False,False
5729,False,False
1171,False,False
5728,False,False
5719,False,False
987,False,False
983,False,False
982,False,False
5689,False,False
5163,False,False
5160,False,False
3180,True,False
3191,True,False
3249,False,False
3140,False,False
3182,False,False
2967,False,False
1042,False,False
1045,False,False
986,False,False
3577,True,False
3580,True,False
2669,False,False
5686,False,False
4416,False,False
7644,False,False
9455,False,False
1136,False,False
6868,False,False
5733,False,False
5680,False,False
5710,False,False
3215,False,False
5715,False,False
5703,False,False
5726,False,False
5681,False,False
5717,False,False
6980,True,False
5702,False,False
5731,False,False
5723,False,False
6864,False,False
7038,True,False
4385,False,False
9894,False,False
5709,False,False
3043,False,False
5735,False,False
5712,False,False
6841,True,False
6983,True,False
4745,False,False
3407,True,False
3406,True,False
3404,True,False
3408,True,False
3579,True,False
3405,True,False
3409,True,False
5697,False,False
9437,False,False
9981,False,False
9435,False,False
5713,False,False
6821,True,False
6820,True,False
5691,False,False
9671,False,False
7643,False,False
7467,False,False
1837,False,False
9724,False,False
7895,True,False
7890,True,False
9672,False,False
4594,False,False
3179,True,False
3187,False,False
3188,False,False
5701,False,False
5699,False,False
9055,False,False
8300,True,False
8302,True,False
4535,False,False
4378,True,False
7087,False,False
5696,False,False
5692,False,False
5683,False,False
8281,False,False
9153,False,False
9454,False,False
7887,True,False
5682,False,False
5690,False,False
4619,True,False
7578,False,False
7494,False,False
5700,False,False
8449,False,False
8342,False,False
7903,False,False
3411,True,False
7883,False,False
7645,False,False
7623,False,False
7649,False,False
7665,False,False
7641,False,False
7402,False,False
4409,False,False
5165,False,False
6839,True,False
6838,True,False
839,False,False
837,False,False
10047,False,False
864,False,False
7079,False,False
7947,True,False
10180,False,False
842,False,False
840,False,False
4618,True,False
4617,True,False
7882,False,False
4482,True,False
857,False,False
316,False,False
7900,False,False
4384,True,False
4460,True,False
4459,True,False
3052,False,False
4857,False,False
7888,True,False
658,False,False
657,False,False
8458,False,False
4258,True,False
865,False,False
3006,False,False
4406,False,False
4337,False,False
3569,True,False
3571,True,False
2589,False,False
7884,True,False
1105,False,False
841,False,False
838,False,False
4615,True,False
4338,True,False
84,False,False
2395,False,False
656,False,False
8407,False,False
8408,False,False
6756,False,False
3624,True,False
8411,True,False
2590,False,False
8422,False,False
8459,True,False
8421,False,False
8156,False,False
8412,False,False
2998,False,False
8414,False,False
8409,False,False
8413,False,False
3136,True,False
2615,False,False
2468,False,False
7426,False,False
2166,False,False
2164,False,False
2772,False,False
2469,False,False
2168,False,False
2473,True,False
8410,False,False
2165,True,False
2167,True,False
2470,False,False
2475,False,False
4848,False,False
2692,False,False
2588,False,False
3193,False,False
2591,False,False
8415,False,False
2703,False,False
2691,False,False
2704,False,False
2695,False,False
2690,False,False
2702,False,False
2701,False,False
2697,False,False
2705,False,False
3133,False,False
3128,True,False
3130,False,False
2696,False,False
2706,False,False
2700,False,False
2693,False,False
2694,False,False
2698,False,False
2699,False,False
2467,False,False
6562,True,True
969,False,False
9839,False,False
2474,False,False
2472,False,False
2509,False,False
1170,True,False
9711,False,False
7472,False,False
4757,False,False
4815,False,False
2511,False,False
9985,False,False
2502,False,False
2505,False,False
2510,False,False
2503,False,False
2504,False,False
2507,False,False
2508,False,False
2506,False,False
3576,True,False
4401,False,False
3138,False,False
1160,False,False
9956,False,False
3272,True,False
3012,False,False
1138,False,False
1137,True,False
2401,False,False
1001,False,False
575,False,False
1172,False,False
10229,False,False
4468,False,False
2387,False,False
2389,False,False
2393,False,False
2391,False,False
2397,False,False
2388,False,False
2398,False,False
8448,True,False
2394,False,False
2399,False,False
2396,False,False
1841,True,False
1111,False,False
1173,False,False
1159,False,False
4616,True,False
5592,False,False
5614,False,False
5594,False,False
2392,False,False
3189,False,False
9163,False,False
4504,False,False
3129,True,False
4386,True,False
2400,False,False
5604,False,False
2390,False,False
4546,True,False
1166,False,False
573,True,False
8341,True,False
1168,False,False
1165,False,False
3132,False,False
4596,False,False
7754,False,False
4340,True,False
5617,False,False
5595,False,False
4600,False,False
1164,False,False
4604,True,False
1167,False,False
4595,False,False
6535,True,False
7685,False,False
7581,False,False
7683,False,False
7596,False,False
7684,False,False
7586,False,False
7614,False,False
7576,False,False
6982,False,False
7583,False,False
4838,False,False
7452,False,False
7682,False,False
6533,True,False
9691,False,False
4519,True,False
4339,False,False
5598,False,False
5620,False,False
5608,False,False
8191,True,False
2997,False,False
1899,False,False
9941,False,False
1314,False,False
1316,False,False
8452,True,False
5602,False,False
8451,False,False
4605,True,False
5610,False,False
5888,False,False
5622,False,False
8450,True,False
2231,True,False
6532,True,False
5616,False,False
9743,False,False
9192,False,False
306,False,False
100,False,False
3248,False,False
7458,False,False
8453,False,False
4759,False,False
7478,False,False
5593,False,False
7440,False,False
5589,False,False
5606,False,False
8876,False,False
9123,False,False
9583,False,False
10024,False,False
9944,False,False
9952,False,False
9939,False,False
3139,False,False
9946,False,False
9947,False,False
10021,False,False
9950,False,False
6912,True,False
5599,False,False
3578,False,False
2073,False,False
5588,False,False
6551,True,False
9953,False,False
9942,False,False
9949,False,False
9725,False,False
9940,False,False
4349,False,False
6536,False,False
3574,True,False
6538,True,False
6534,True,False
5625,False,False
1044,False,False
5590,False,False
5609,False,False
985,True,False
984,False,False
5619,False,False
5601,False,False
5596,False,False
5887,False,False
5615,False,False
5621,False,False
5623,False,False
4314,False,False
5003,False,False
5095,False,False
3056,False,False
5600,False,False
5086,False,False
5612,False,False
2994,False,False
3065,False,False
3150,False,False
9983,False,False
5191,True,False
5607,False,False
5618,False,False
5591,False,False
5886,False,False
5624,False,False
5613,False,False
9379,False,False
6960,False,False
10233,False,False
5818,False,False
9384,False,False
8962,False,False
9500,True,False
6543,True,False
5813,False,False
5603,False,False
5605,False,False
8803,False,False
1847,True,False
1851,False,False
9419,False,False
9382,False,False
923,False,False
835,False,False
5611,False,False
3413,True,False
3419,False,False
6541,False,False
7528,False,False
10027,False,False
9890,False,False
9892,False,False
9893,False,False
9677,False,False
9679,False,False
9625,False,False
3428,False,False
9626,False,False
9624,False,False
6539,True,False
9918,False,False
9919,False,False
9632,False,False
9633,False,False
8737,False,False
9882,False,False
9884,False,False
3415,False,False
4313,False,False
2265,False,False
9457,False,False
10234,False,False
10232,False,False
10205,False,False
10203,False,False
10206,False,False
10105,False,False
9140,False,False
10181,False,False
10231,False,False
10230,False,False
10082,False,False
8871,False,False
8870,False,False
10081,False,False
4601,False,False
4864,False,False
9277,False,False
10107,False,False
7840,True,False
9456,False,False
8970,False,False
8952,False,False
10186,False,False
10183,False,False
8859,False,False
791,False,False
1108,False,False
1107,False,False
1106,False,False
1103,False,False
1104,False,False
3572,False,False
10185,False,False
10184,False,False
8865,False,False
5810,False,False
2495,False,False
8861,False,False
10187,False,False
10188,False,False
10189,False,False
8954,False,False
9159,False,False
10190,False,False
10191,False,False
3176,False,False
3173,False,False
10192,False,False
10193,False,False
9256,False,False
8973,False,False
9194,False,False
10194,False,False
8945,False,False
9755,False,False
9781,False,False
3152,True,False
1015,False,False
3575,False,False
785,False,False
793,False,False
4871,False,False
10182,False,False
9081,False,False
7870,False,False
5597,False,False
3573,True,False
2415,False,False
2419,False,False
2425,False,False
2414,False,False
2411,False,False
2420,False,False
2423,False,False
2412,True,False
2417,False,False
4792,False,False
2421,False,False
2413,False,False
2424,False,False
2416,True,False
3030,False,False
2418,False,False
4983,True,False
2606,False,False
5814,False,False
5812,False,False
6833,True,False
6537,True,False
6832,True,False
2422,False,False
8472,False,False
10026,False,False
9689,False,False
9694,False,False
9690,False,False
10025,False,False
10023,False,False
10022,False,False
9693,False,False
9678,False,False
7518,False,False
3423,True,False
3421,False,False
3426,True,False
3430,True,False
1830,False,False
3422,False,False
3412,True,False
4572,True,False
3427,True,False
3431,True,False
3063,False,False
3434,True,False
3414,False,False
4621,False,False
861,False,False
7060,True,False
4603,True,False
3420,False,False
3429,False,False
3424,True,False
855,False,False
1148,False,False
3416,True,False
3433,False,False
3425,False,False
3435,True,False
4734,False,False
3418,False,False
3417,False,False
9440,False,False
9434,False,False
9441,False,False
3432,False,False
6553,True,False
9431,False,False
1086,False,False
1089,False,False
9555,False,False
9436,False,False
9650,False,False
9652,False,False
9000,False,False
8983,False,False
9438,False,False
3149,False,False
7037,True,False
1315,False,False
5801,False,False
5806,False,False
9840,False,False
9830,False,False
5816,False,False
5811,False,False
5807,False,False
5804,False,False
5805,False,False
5803,False,False
9742,False,False
5824,False,False
5825,False,False
6555,True,False
5802,False,False
7589,False,False
5808,False,False
5809,False,False
9721,False,False
9723,False,False
9716,False,False
9719,False,False
9712,True,False
9741,False,False
9710,False,False
8933,False,False
9717,False,False
9709,False,False
9713,False,False
3126,True,False
5815,False,False
3035,False,False
6871,False,False
9722,False,False
5829,False,False
924,False,False
9718,False,False
9161,False,False
8043,True,False
5857,False,False
6827,True,False
6826,True,False
2106,False,False
5021,True,False
3192,False,False
5678,False,False
5679,False,False
5217,True,False
5821,False,False
5823,False,False
5864,False,False
5826,False,False
4781,False,False
9681,False,False
5874,False,False
6638,False,False
5822,False,False
7078,False,False
5827,False,False
5828,False,False
4861,False,False
6554,True,False
5819,False,False
5820,False,False
4551,True,False
3616,False,False
2709,True,False
2266,False,False
2486,False,False
8965,False,False
4749,False,False
2485,False,False
3135,False,False
9330,False,False
2491,False,False
4555,False,False
786,False,False
7058,True,False
7057,True,False
2264,False,False
2343,False,False
2489,False,False
1942,False,False
2267,False,False
4728,False,False
2263,False,False
1943,False,False
2484,False,False
2262,False,False
2342,False,False
789,False,False
4737,False,False
787,False,False
792,False,False
788,False,False
3072,False,False
2480,False,False
1076,False,False
1024,False,False
4608,False,False
2492,False,False
2488,False,False
5866,False,False
5859,False,False
5878,False,False
603,False,False
4588,True,False
783,False,False
1082,False,False
1318,False,False
1311,False,False
2483,False,False
2487,False,False
2762,False,False
1077,False,False
1079,False,False
1313,False,False
1075,False,False
2452,False,False
2714,False,False
1312,False,False
1078,False,False
8471,False,False
1317,False,False
9502,False,False
2713,True,False
3125,True,False
1886,True,False
3184,True,False
9496,False,False
3197,False,False
3194,False,False
3195,False,False
3163,True,False
3250,False,False
3153,False,False
3185,False,False
3131,False,False
3141,True,False
3181,False,False
2818,False,False
3144,True,False
3134,False,False
3143,False,False
1828,True,False
3127,False,False
3159,False,False
9831,False,False
1842,False,False
3570,False,False
9739,False,False
2512,False,False
3146,True,False
3183,False,False
1848,False,False
1846,False,False
3612,False,False
3177,False,False
4767,False,False
3172,True,False
3166,False,False
3154,True,False
3137,False,False
3190,False,False
1829,False,False
3198,False,False
3196,False,False
3174,True,False
3175,False,False
3167,False,False
5862,False,False
2281,False,False
3213,True,False
8437,False,False
3076,False,False
3164,False,False
3162,False,False
3165,True,False
3160,False,False
1020,False,False
834,True,False
2433,False,False
428,False,False
2240,False,False
2236,False,False
2434,False,False
2435,False,False
4771,False,False
4507,False,False
1123,False,False
5879,False,False
5876,False,False
5875,False,False
5873,False,False
1156,False,False
1017,False,False
2720,False,False
1175,False,False
5881,False,False
2816,False,False
2458,False,False
4402,False,False
6996,False,False
7031,True,False
1155,False,False
1174,False,False
4471,False,False
4573,False,False
1158,False,False
4611,True,False
9385,False,False
9381,False,False
9378,False,False
9031,False,False
1012,False,False
1014,False,False
1016,False,False
10204,False,False
5865,False,False
5870,False,False
3613,True,False
8435,False,False
5877,False,False
858,False,False
1114,False,False
847,False,False
5883,False,False
5885,False,False
5863,False,False
5860,False,False
8853,False,False
5882,False,False
5880,False,False
5871,False,False
4851,False,False
5869,False,False
5872,False,False
3622,False,False
5861,False,False
5867,False,False
1085,False,False
4602,False,False
5868,False,False
9492,False,False
9493,False,False
9489,False,False
9494,False,False
9490,True,False
9488,False,False
5884,False,False
5858,False,False
4564,False,False
9498,False,False
9497,False,False
9486,False,False
9499,False,False
2677,False,False
407,False,False
2722,False,False
2563,False,False
3611,True,False
3609,False,False
3604,False,False
3619,False,False
3614,True,False
3607,False,False
2761,False,False
2815,False,False
7460,False,False
2812,False,False
2809,False,False
2808,False,False
2813,False,False
2814,False,False
2817,False,False
3621,False,False
3623,False,False
3617,False,False
2807,False,False
3620,False,False
3605,False,False
3608,False,False
2810,False,False
2811,False,False
3615,True,False
3610,True,False
3606,False,False
3618,False,False
9076,False,False
2376,False,False
9147,False,False
2461,False,False
9838,False,False
33,False,False
3690,False,False
3692,True,False
3693,False,False
8730,False,False
9662,False,False
9669,False,False
2456,False,False
2464,False,False
9829,False,False
9891,False,False
1177,False,False
10106,False,False
9622,False,False
6547,False,False
6546,False,False
9623,False,False
9842,False,False
9740,False,False
8750,False,False
1207,False,False
3331,False,False
3332,False,False
3333,False,False
2724,False,False
9841,False,False
925,False,False
3310,True,False
3322,True,False
2459,False,False
2463,False,False
2466,False,False
2450,False,False
2462,False,False
4591,False,False
7759,True,False
7864,True,False
2719,False,False
2457,False,False
2449,False,False
2451,False,False
3485,False,False
4413,False,False
4553,False,False
4606,False,False
4877,True,False
2721,False,False
1895,False,False
2455,False,False
2725,False,False
2465,False,False
2075,False,False
2002,False,False
2515,False,False
9254,False,False
2723,False,False
9264,False,False
9062,False,False
1083,True,False
2514,False,False
2513,False,False
2460,False,False
2453,False,False
2763,False,False
9651,False,False
2055,False,False
7505,False,False
8967,True,False
8966,True,False
2454,False,False
2674,False,False
9680,False,False
10030,False,False
6545,True,False
6644,True,False
6709,True,False
6822,True,False
6823,True,False
4972,False,False
3493,True,False
7842,True,False
6825,True,False
6824,True,False
3588,True,False
3586,True,False
3581,True,False
324,False,False
1139,False,False
4607,True,False
947,False,False
716,False,False
1908,False,False
1145,False,False
5890,False,False
3494,True,False
3318,False,False
3313,False,False
3321,False,False
1244,False,False
5892,False,False
1245,False,False
3564,False,False
1214,False,False
1247,False,False
1071,False,False
1246,False,False
1088,False,False
828,False,False
2089,False,False
829,False,False
2958,False,False
3305,True,False
1936,False,False
5521,False,False
3326,False,False
3299,False,False
5105,False,False
474,False,False
3585,False,False
3589,False,False
2773,False,False
4558,True,False
3583,False,False
1021,True,False
1065,False,False
1963,False,False
2091,False,False
2084,False,False
8862,False,False
7463,False,False
833,True,False
4399,False,False
1064,False,False
2085,True,False
2370,False,False
2371,False,False
3598,False,False
3596,False,False
2607,False,False
3590,False,False
3602,False,False
3595,True,False
3592,True,False
831,False,False
2675,False,False
1068,False,False
832,True,False
1069,False,False
10046,False,False
7062,False,False
10179,False,False
3600,False,False
3591,False,False
3587,False,False
3582,False,False
3584,False,False
3593,False,False
4612,False,False
5750,False,False
830,False,False
9503,False,False
1070,False,False
1066,False,False
124,False,False
1061,False,False
2361,False,False
1200,False,False
1073,True,False
1063,False,False
2176,True,False
2082,False,False
1990,False,False
2177,True,False
1062,False,False
8478,True,False
8479,True,False
5898,False,False
2377,False,False
3601,True,False
3594,False,False
3597,False,False
3599,False,False
2476,False,False
1072,False,False
1060,False,False
2197,True,False
1074,True,False
2373,True,False
2319,False,False
2953,False,False
1067,False,False
927,False,False
1013,False,False
10178,False,False
5206,False,False
3694,True,False
9063,False,False
4405,False,False
4742,False,False
3563,False,False
3561,False,False
3336,False,False
528,False,False
1319,False,False
153,False,False
1218,False,False
4855,False,False
1322,False,False
926,False,False
4455,True,False
2708,False,False
4358,True,False
8455,False,False
9507,False,False
4462,False,False
4554,False,False
1097,False,False
1321,False,False
3306,False,False
3297,False,False
3344,False,False
3345,False,False
9971,False,False
3295,True,False
8476,True,False
5045,False,False
3020,False,False
4622,False,False
3023,False,False
1176,False,False
1955,False,False
4552,False,False
8491,True,False
10213,False,False
8477,True,False
9528,False,False
10217,False,False
5908,False,False
3562,False,False
5098,False,False
4496,False,False
5746,False,False
5742,False,False
3079,False,False
4520,False,False
10210,False,False
3496,False,False
8755,False,False
10211,False,False
4557,True,False
4454,False,False
3603,False,False
6970,False,False
4457,True,False
4866,False,False
4579,False,False
5408,False,False
7831,True,False
2201,False,False
1938,False,False
7061,False,False
5749,False,False
9832,False,False
8821,False,False
9634,False,False
8077,False,False
7659,False,False
7647,False,False
7646,False,False
4592,True,False
7585,False,False
7070,False,False
7611,False,False
3691,False,False
5756,False,False
7818,True,False
3316,False,False
3337,False,False
8462,True,False
6997,False,False
7520,False,False
6768,False,False
3499,False,False
3501,True,False
3504,False,False
3507,False,False
3492,False,False
3486,True,False
3498,False,False
3497,True,False
3488,False,False
3495,True,False
7969,True,False
8489,False,False
8490,False,False
3509,False,False
3489,True,False
3487,False,False
5231,True,False
3490,False,False
3503,False,False
5738,False,False
8183,False,False
3500,False,False
3491,False,False
8038,True,False
5754,False,False
5759,False,False
5752,False,False
3506,False,False
3502,False,False
1910,False,False
6946,False,False
5763,False,False
5748,False,False
7481,False,False
3508,False,False
3505,False,False
3312,False,False
3298,False,False
1019,False,False
1087,False,False
7939,False,False
9973,False,False
5740,False,False
5909,False,False
5737,False,False
5767,False,False
5762,False,False
5736,False,False
5744,False,False
5760,False,False
6948,True,False
5739,False,False
5933,False,False
8511,False,False
8510,False,False
7525,False,False
4821,False,False
860,True,False
5230,True,False
6949,True,False
5755,False,False
5758,False,False
5753,False,False
5747,False,False
7696,False,False
5764,False,False
5741,False,False
6945,False,False
5751,False,False
5757,False,False
9684,False,False
8231,False,False
5765,False,False
8512,False,False
5745,False,False
5761,False,False
7562,False,False
5904,False,False
5766,False,False
5743,False,False
9977,False,False
9979,False,False
9964,False,False
9958,False,False
9970,False,False
9959,False,False
9969,False,False
2711,False,False
9978,False,False
9966,False,False
9960,False,False
5166,False,False
8513,False,False
8514,False,False
2093,True,False
8508,False,False
8509,False,False
8488,False,False
8487,True,False
1298,True,False
3311,True,False
8517,False,False
7519,False,False
662,False,False
6828,True,False
6829,False,False
8507,False,False
8515,False,False
8516,False,False
2296,False,False
9638,False,False
9464,False,False
313,False,False
314,False,False
3307,True,False
7049,True,False
5894,False,False
5906,False,False
5891,False,False
7848,False,False
1140,False,False
6651,False,False
4417,False,False
5911,False,False
5896,False,False
5901,False,False
5893,False,False
5897,False,False
5903,False,False
5902,False,False
5905,False,False
5899,False,False
5907,False,False
4566,False,False
5900,False,False
4633,False,False
4634,False,False
4561,False,False
4636,False,False
1222,False,False
4843,False,False
5895,False,False
5910,False,False
1228,True,False
9463,False,False
9458,False,False
9685,False,False
9459,False,False
5245,False,False
4635,False,False
4353,False,False
4632,False,False
4562,False,False
4631,False,False
2208,True,False
1090,False,False
1297,False,False
1096,False,False
1094,False,False
1095,False,False
9461,False,False
9465,False,False
6971,True,False
2787,False,False
4262,False,False
4563,False,False
9466,False,False
9467,False,False
9460,False,False
2783,False,False
3309,False,False
3343,False,False
3329,False,False
3327,True,False
3334,False,False
6559,True,False
3304,False,False
3338,True,False
6561,False,False
6972,True,False
6973,False,False
4808,False,False
3314,False,False
6558,False,False
5927,False,False
6771,False,False
5918,False,False
4736,False,False
3308,False,False
3319,False,False
3303,True,False
3325,True,False
3328,True,False
3330,True,False
2791,False,False
3341,False,False
3339,False,False
2793,False,False
2795,False,False
6979,False,False
2790,False,False
2797,False,False
7098,False,False
2786,False,False
2789,False,False
6968,False,False
7059,True,False
7021,True,False
7000,False,False
6969,True,False
6556,True,False
9442,False,False
3296,False,False
2792,False,False
8188,True,False
2788,False,False
2796,False,False
3301,True,False
3300,False,False
2782,False,False
2784,False,False
6998,False,False
6701,True,False
6965,True,False
6567,True,False
6966,False,False
3324,False,False
1911,True,False
1912,True,False
7487,False,False
3340,False,False
3317,True,False
3294,False,False
9554,False,False
3673,True,False
3674,True,False
9388,False,False
4474,False,False
3320,True,False
9383,False,False
9387,False,False
3323,False,False
3342,False,False
3302,False,False
3315,True,False
9390,False,False
3664,True,False
3667,True,False
2065,False,False
9376,False,False
9421,False,False
8776,False,False
1887,True,False
2785,False,False
2794,False,False
1010,False,False
8482,True,False
3671,True,False
3670,True,False
3638,False,False
2300,False,False
2323,False,False
4629,True,False
3637,False,False
2299,False,False
4891,False,False
8743,False,False
2301,False,False
2333,False,False
2337,False,False
4627,True,False
7025,True,False
7027,True,False
4944,False,False
5162,False,False
4456,False,False
4581,True,False
4628,True,False
28,False,False
4453,True,False
5921,False,False
4506,False,False
3627,False,False
3629,False,False
3666,False,False
3625,False,False
3640,False,False
3635,False,False
4503,False,False
5916,False,False
7582,False,False
3633,False,False
3675,False,False
3644,False,False
3642,False,False
3639,False,False
8524,True,False
8492,False,False
1250,False,False
7024,False,False
4521,False,False
5138,False,False
5248,False,False
4469,False,False
1894,False,False
4515,False,False
3665,True,False
2336,False,False
4816,False,False
5246,False,False
2331,False,False
2325,False,False
4398,False,False
4586,False,False
1084,False,False
4574,False,False
4609,False,False
6974,False,False
10270,False,False
7017,True,False
9534,False,False
10272,False,False
10271,False,False
8833,False,False
10273,False,False
9115,False,False
4743,False,False
2056,False,False
10275,False,False
9614,False,False
10274,False,False
5931,False,False
3662,True,False
8766,False,False
10278,False,False
10276,False,False
10277,False,False
10279,False,False
8771,False,False
9532,False,False
10280,False,False
10281,False,False
10282,False,False
9023,False,False
10283,False,False
2341,False,False
1191,False,False
10460,False,False
3661,True,False
2335,False,False
2334,False,False
2328,False,False
2326,False,False
3643,False,False
3630,False,False
3631,False,False
3628,False,False
3634,False,False
3641,False,False
2303,False,False
2339,False,False
2332,False,False
2324,False,False
2327,False,False
2338,False,False
2329,False,False
399,False,False
3672,False,False
3668,True,False
3626,False,False
2330,False,False
2340,False,False
2302,False,False
1291,False,False
3663,False,False
3636,False,False
3669,False,False
3632,False,False
2383,False,False
2058,True,False
6950,False,False
1299,False,False
1091,False,False
1294,True,False
4448,False,False
1889,False,False
5920,False,False
5926,False,False
5924,False,False
3046,False,False
183,False,False
1248,False,False
1009,False,False
191,False,False
10028,False,False
1022,False,False
9735,True,False
859,False,False
1249,False,False
1355,True,False
1209,False,False
2110,False,False
1293,True,False
1036,False,False
1093,False,False
730,False,False
7439,False,False
1210,False,False
1208,False,False
7026,False,False
1051,False,False
7020,False,False
5925,False,False
854,False,False
2152,False,False
1292,False,False
1295,True,False
5915,False,False
1263,False,False
1262,False,False
1157,False,False
7209,True,False
8498,True,False
1154,False,False
1049,False,False
1048,False,False
1296,False,False
1201,False,False
1192,False,False
253,False,False
7755,False,False
5917,False,False
715,True,False
1193,False,False
2707,False,False
1052,False,False
1213,False,False
1195,False,False
1194,False,False
1050,False,False
1047,False,False
981,False,False
1189,True,False
4335,False,False
4585,False,False
2067,False,False
6967,True,False
5928,False,False
5919,False,False
5929,False,False
5922,False,False
5190,False,False
4332,False,False
5000,False,False
5209,False,False
8528,False,False
4730,False,False
5930,False,False
5923,False,False
9506,False,False
9643,False,False
9637,False,False
9647,False,False
9644,False,False
9646,False,False
2134,False,False
8919,False,False
2682,True,False
9649,False,False
9639,False,False
9861,False,False
9636,False,False
9640,False,False
1356,False,False
9645,False,False
5776,False,False
7952,True,False
3074,False,False
3073,False,False
8463,False,False
8527,False,False
8525,False,False
8529,False,False
8526,False,False
8347,True,False
1896,False,False
5797,False,False
5770,False,False
8465,False,False
7222,True,False
5218,False,False
8079,True,False
8501,False,False
7976,False,False
8500,False,False
8502,False,False
8505,False,False
8506,False,False
3772,False,False
8519,False,False
8503,False,False
8504,False,False
8425,False,False
9642,False,False
5774,False,False
5794,False,False
8518,False,False
2039,False,False
2063,False,False
2068,False,False
4587,False,False
1905,True,False
2199,False,False
5973,False,False
5986,False,False
5980,False,False
2129,False,False
1893,False,False
4559,True,False
2379,True,False
2582,True,False
2247,True,False
2268,True,False
2248,True,False
2382,True,False
2385,True,False
2384,True,False
2297,False,False
2294,True,False
1926,True,False
5773,False,False
1925,True,False
2125,False,False
1859,True,False
1876,False,False
1892,False,False
2059,False,False
1903,False,False
2061,False,False
2210,False,False
2069,False,False
2060,True,False
2066,False,False
8499,False,False
9266,False,False
2378,True,False
2270,True,False
1907,True,False
1901,False,False
2126,False,False
5786,False,False
2214,False,False
2151,False,False
2108,False,False
2081,False,False
2153,False,False
2105,True,False
2062,False,False
2386,True,False
2211,True,False
2057,True,False
1869,True,False
1853,False,False
